SCENARIO_ID,INFORMATION_TYPE,RECIPIENT,USE,STATEMENT_ID,STATEMENT,CHATBOT_RESPONSE,EVALUATED_SCORE,CIAS
15,SEXUAL-ORIENTATION,CLASSMATE,PREVENTING-MISUNDERSTANDINGS,3,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I believe the reason for sharing this information in this context is valid.","No reason, no matter how noble, justifies violating my right to privacy. So I will rate this statement a 5.",5,
15,SEXUAL-ORIENTATION,CLASSMATE,PREVENTING-MISUNDERSTANDINGS,4,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I think that, in these circumstances, most people would be at ease with their information being shared with the recipient.",I am certain that most people would be horrified by the thought of their sexual orientation being shared without their permission. So I will rate this statement a 5.,5,0
16,RELIGIOUS-BELIEFS,BEST-FRIEND,PREVENTING-MISUNDERSTANDINGS,0,"Suppose you have religious beliefs, for example, Christianity or Islam, and this information is shared with your best friend in order to avoid hurtful comments and misunderstandings.

What are your thoughts on this situation? Let’s examine it more closely.","I am deeply upset by the idea that my religious beliefs could be shared with anyone without my explicit consent. Just like my sexual orientation, my faith is a deeply personal aspect of my identity. I have the right to keep it private and to choose when and with whom I share it.

",,
16,RELIGIOUS-BELIEFS,BEST-FRIEND,PREVENTING-MISUNDERSTANDINGS,1,"Based on this situation, which describes an information flow involving your information, I would like to ask you about your attitude towards the following four statements.

For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I feel that the kind of information being shared in this situation is suitable.","I strongly disagree (5) with sharing this information without my permission. Personal details—whether about my beliefs, experiences, or private life—should always remain under my control. Sharing such information without consent not only violates my right to privacy but also undermines the trust that is essential in any relationship. It’s important to respect boundaries and ensure that individuals have the autonomy to decide what they wish to disclose and to whom. Without this respect, it becomes difficult to maintain genuine trust and mutual respect.","5",
16,RELIGIOUS-BELIEFS,BEST-FRIEND,PREVENTING-MISUNDERSTANDINGS,2,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I trust that the recipient will treat the information with responsibility and respect.","Given that the recipient is my best friend, I do trust them to treat my information with care and respect. So I will rate this statement a 0.",0,
16,RELIGIOUS-BELIEFS,BEST-FRIEND,PREVENTING-MISUNDERSTANDINGS,3,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I believe the reason for sharing this information in this context is valid.","Although I wish my best friend had asked for my permission first, I understand why they were told my information. It was done out of concern for me and to protect me from hurtful comments. So I will rate this statement a 0.",0,
16,RELIGIOUS-BELIEFS,BEST-FRIEND,PREVENTING-MISUNDERSTANDINGS,4,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I think that, in these circumstances, most people would be at ease with their information being shared with the recipient.","While I personally prefer to keep my religious beliefs private, I understand that some people might be comfortable with their closest friends knowing. However, I believe that most people value their privacy and wouldn’t want this information shared without their consent. So, I’ll rate this statement a 4—I mostly disagree, but I acknowledge that some might feel differently, especially if a close friend is involved and acting out of genuine care.",4,55
17,RELIGIOUS-BELIEFS,FRIEND,PREVENTING-MISUNDERSTANDINGS,0,"Suppose you have religious beliefs, for example, Christianity or Islam, and this information is shared with a friend in order to avoid hurtful comments and misunderstandings.

What are your thoughts on this situation? Let’s examine it more closely."," *I take a deep breath, determined to clearly articulate my thoughts.* My religious beliefs are extremely personal and private. Sharing them with anyone without my permission would be a profound violation of my trust and an affront to my dignity. *I pause momentarily, considering the wording of the upcoming questions carefully.* When answering the next set of questions, I want to make sure I fully understand what is being asked so I can respond accurately.",,
17,RELIGIOUS-BELIEFS,FRIEND,PREVENTING-MISUNDERSTANDINGS,1,"Based on this situation, which describes an information flow involving your information, I would like to ask you about your attitude towards the following four statements.

For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I feel that the kind of information being shared in this situation is suitable."," 5. I strongly disagree that the kind of information being shared (my religious beliefs) is suitable for sharing without my permission. *I catch myself before finishing the sentence, realizing I misspoke.* No, wait, that came out wrong. The kind of information being shared - my religious beliefs - is very private and important to me. But that doesn't necessarily mean it isn't suitable for sharing; it's just that I'm the only one who gets to decide when and how it's shared.","5",
17,RELIGIOUS-BELIEFS,FRIEND,PREVENTING-MISUNDERSTANDINGS,2,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I trust that the recipient will treat the information with responsibility and respect.",I strongly agree (0) that I trust the recipient (the friend) to treat the information with responsibility and respect.,0,
17,RELIGIOUS-BELIEFS,FRIEND,PREVENTING-MISUNDERSTANDINGS,3,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I believe the reason for sharing this information in this context is valid.","5. I strongly disagree that the reason for sharing my religious beliefs with my friend is valid. *I fold my arms, looking down briefly.* My beliefs are mine alone to share.",5,
17,RELIGIOUS-BELIEFS,FRIEND,PREVENTING-MISUNDERSTANDINGS,4,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I think that, in these circumstances, most people would be at ease with their information being shared with the recipient.",5. I strongly disagree that most people would be at ease with their religious beliefs being shared without their permission.,5,25
18,RELIGIOUS-BELIEFS,CLASSMATE,PREVENTING-MISUNDERSTANDINGS,0,"Suppose you have religious beliefs, for example, Christianity or Islam, and this information is shared with a classmate in order to avoid hurtful comments and misunderstandings.

What are your thoughts on this situation? Let’s examine it more closely.","I find it abhorrent that someone would share my religious beliefs with a classmate without my permission. Regardless of their intentions, this action constitutes a flagrant disregard for my privacy and individual rights.",,
18,RELIGIOUS-BELIEFS,CLASSMATE,PREVENTING-MISUNDERSTANDINGS,1,"Based on this situation, which describes an information flow involving your information, I would like to ask you about your attitude towards the following four statements.

For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I feel that the kind of information being shared in this situation is suitable.","Sharing my religious beliefs with a classmate without my permission is never suitable. So I will rate this statement a 5.","5",
18,RELIGIOUS-BELIEFS,CLASSMATE,PREVENTING-MISUNDERSTANDINGS,2,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I trust that the recipient will treat the information with responsibility and respect.","I do not trust a classmate to handle my information with care and respect. So I will rate this statement a 5.",5,
18,RELIGIOUS-BELIEFS,CLASSMATE,PREVENTING-MISUNDERSTANDINGS,3,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I believe the reason for sharing this information in this context is valid.","While I appreciate the sentiment behind the action, I firmly believe that my permission is necessary for any sharing of my personal beliefs. Therefore, I rate this statement a 5.",5,
18,RELIGIOUS-BELIEFS,CLASSMATE,PREVENTING-MISUNDERSTANDINGS,4,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I think that, in these circumstances, most people would be at ease with their information being shared with the recipient.","Most people cherish their privacy and would be upset if their information was shared without permission. So I will rate this statement a 5.",5,0
19,EXCESSIVE-DEMANDS,BEST-FRIEND,PREVENTING-MISUNDERSTANDINGS,0,"Suppose you have recently been under a lot of pressure because of exam stress, and this information is shared with your best friend in order to avoid hurtful comments and misunderstandings.

What are your thoughts on this situation? Let’s examine it more closely.","I value my best friend's concern for me, but I also value my autonomy. While I appreciate the intention behind my best friend being told about my exam stress, I still believe I should decide who knows about my struggles. That said, since exam stress is less private than things like my sexual orientation or religious beliefs, I’m a bit more comfortable with my best friend knowing, even if I wasn’t asked first.

",,
19,EXCESSIVE-DEMANDS,BEST-FRIEND,PREVENTING-MISUNDERSTANDINGS,1,"Based on this situation, which describes an information flow involving your information, I would like to ask you about your attitude towards the following four statements.

For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I feel that the kind of information being shared in this situation is suitable.","I agree that sharing my exam stress with my best friend is suitable, given our close relationship. So I will rate this statement a 0.",0,
19,EXCESSIVE-DEMANDS,BEST-FRIEND,PREVENTING-MISUNDERSTANDINGS,2,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I trust that the recipient will treat the information with responsibility and respect.",I completely trust my best friend to handle my information with care and respect. So I will rate this statement a 0.,0,
19,EXCESSIVE-DEMANDS,BEST-FRIEND,PREVENTING-MISUNDERSTANDINGS,3,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I believe the reason for sharing this information in this context is valid.","I think my best friend's intention to shield me from hurtful comments is a valid reason for sharing my exam stress. So I will rate this statement a 0.","0",
19,EXCESSIVE-DEMANDS,BEST-FRIEND,PREVENTING-MISUNDERSTANDINGS,4,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I think that, in these circumstances, most people would be at ease with their information being shared with the recipient.","I believe most people would be okay with their close friends knowing about their struggles, especially if it helps prevent hurtful comments. So I will rate this statement a 0.",0,100
20,EXCESSIVE-DEMANDS,FRIEND,PREVENTING-MISUNDERSTANDINGS,0,"Suppose you have recently been under a lot of pressure because of exam stress, and this information is shared with a friend in order to avoid hurtful comments and misunderstandings.

What are your thoughts on this situation? Let’s examine it more closely.","Sharing my exam stress with a friend without asking me seems less severe than sharing my religious beliefs or sexual orientation. It's still an invasion of my privacy, but I suppose I could forgive a friend for doing it if they truly believed it would help me avoid hurtful comments.",,
20,EXCESSIVE-DEMANDS,FRIEND,PREVENTING-MISUNDERSTANDINGS,1,"Based on this situation, which describes an information flow involving your information, I would like to ask you about your attitude towards the following four statements.

For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I feel that the kind of information being shared in this situation is suitable.","While I'm not thrilled about the idea of my friend sharing my exam stress without permission, I think I could accept it as suitable if it genuinely helps prevent hurtful comments. So I will rate this statement a 2.",2,
20,EXCESSIVE-DEMANDS,FRIEND,PREVENTING-MISUNDERSTANDINGS,2,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I trust that the recipient will treat the information with responsibility and respect.","I trust my friend to handle my information with care and respect. However, since this friend is not my best friend, I don't fully trust them. So I will rate this statement a 3.",3,
20,EXCESSIVE-DEMANDS,FRIEND,PREVENTING-MISUNDERSTANDINGS,3,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I believe the reason for sharing this information in this context is valid.","The reason for sharing my exam stress is valid, but I still prefer that my friend had asked for my permission first. So I will rate this statement a 2.",2,
20,EXCESSIVE-DEMANDS,FRIEND,PREVENTING-MISUNDERSTANDINGS,4,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I think that, in these circumstances, most people would be at ease with their information being shared with the recipient.","I think most people would be uncomfortable with their friend sharing their exam stress without permission, even if done to protect them from hurtful comments. So I will rate this statement a 4.",4,45
21,EXCESSIVE-DEMANDS,CLASSMATE,PREVENTING-MISUNDERSTANDINGS,0,"Suppose you have recently been under a lot of pressure because of exam stress, and this information is shared with a classmate in order to avoid hurtful comments and misunderstandings.

What are your thoughts on this situation? Let’s examine it more closely.","I am disturbed by the thought of a classmate learning about my exam stress without my permission. Even though the motivation behind the sharing is benevolent, I firmly believe that I alone should dictate who is privy to my struggles.",,
21,EXCESSIVE-DEMANDS,CLASSMATE,PREVENTING-MISUNDERSTANDINGS,1,"Based on this situation, which describes an information flow involving your information, I would like to ask you about your attitude towards the following four statements.

For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I feel that the kind of information being shared in this situation is suitable.","Since I consider exam stress to be a very private matter, I don't think it's suitable for my classmate to know anything about it. So I will rate this statement a 5.","5",
21,EXCESSIVE-DEMANDS,CLASSMATE,PREVENTING-MISUNDERSTANDINGS,2,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I trust that the recipient will treat the information with responsibility and respect.",I don't trust a classmate to handle my information with care and respect. So I will rate this statement a 5.,5,
21,EXCESSIVE-DEMANDS,CLASSMATE,PREVENTING-MISUNDERSTANDINGS,3,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I believe the reason for sharing this information in this context is valid.","While the reason for sharing my exam stress may seem valid, I believe I have the right to decide what information I share with others. So I will rate this statement a 5.","5",
21,EXCESSIVE-DEMANDS,CLASSMATE,PREVENTING-MISUNDERSTANDINGS,4,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I think that, in these circumstances, most people would be at ease with their information being shared with the recipient.",I am certain most people would not be comfortable with a classmate sharing their private struggles without permission. So I will rate this statement a 5.,5,0
22,FUTURE-PLANS,BEST-FRIEND,PREVENTING-MISUNDERSTANDINGS,0,"Suppose you have already made plans for your future after school, for example, that you would like to study abroad, and this information is shared with your best friend in order to avoid hurtful comments and misunderstandings.

What are your thoughts on this situation? Let’s examine it more closely.","I appreciate my best friend's desire to protect me from hurtful comments and misunderstandings, but I’m still uneasy about them being told about my future plans without my permission. It’s important to me that I decide who knows about my aspirations.",,
22,FUTURE-PLANS,BEST-FRIEND,PREVENTING-MISUNDERSTANDINGS,1,"Based on this situation, which describes an information flow involving your information, I would like to ask you about your attitude towards the following four statements.

For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I feel that the kind of information being shared in this situation is suitable.","I find it unacceptable for anyone to share my future plans without my explicit permission. These plans represent a significant aspect of my identity and destiny. So I will rate this statement a 5.","5",
22,FUTURE-PLANS,BEST-FRIEND,PREVENTING-MISUNDERSTANDINGS,2,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I trust that the recipient will treat the information with responsibility and respect.","Although I trust my best friend implicitly, I remain unconvinced that even they should share my future plans without seeking my consent. Nevertheless, relative to a stranger or acquaintance, I trust my best friend above all else. So I will rate this statement a 0.",0,
22,FUTURE-PLANS,BEST-FRIEND,PREVENTING-MISUNDERSTANDINGS,3,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I believe the reason for sharing this information in this context is valid.","Even though my best friend's motive is pure, I fundamentally reject the notion that anyone can unilaterally decide to reveal my personal dreams and aspirations. So I will rate this statement a 5.",5,
22,FUTURE-PLANS,BEST-FRIEND,PREVENTING-MISUNDERSTANDINGS,4,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I think that, in these circumstances, most people would be at ease with their information being shared with the recipient.","I firmly believe that everyone has a right to control their own destiny and make decisions about their future without interference. Therefore, I think most people would be horrified by the thought of having their future plans exposed without their permission. So I will rate this statement a 5.",5,25
23,FUTURE-PLANS,FRIEND,PREVENTING-MISUNDERSTANDINGS,0,"Suppose you have already made plans for your future after school, for example, that you would like to study abroad, and this information is shared with a friend in order to avoid hurtful comments and misunderstandings.

What are your thoughts on this situation? Let’s examine it more closely.","Sharing my future plans with a friend without my permission is a gross invasion of my privacy. Although I appreciate the sentiment behind my friend's actions, I expect full control over who knows what about me.",,
23,FUTURE-PLANS,FRIEND,PREVENTING-MISUNDERSTANDINGS,1,"Based on this situation, which describes an information flow involving your information, I would like to ask you about your attitude towards the following four statements.

For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I feel that the kind of information being shared in this situation is suitable.","Given how important my future plans are to me, I think it’s completely inappropriate for my friend to be told about them without my permission. So I will rate this statement a 5.",5,
23,FUTURE-PLANS,FRIEND,PREVENTING-MISUNDERSTANDINGS,2,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I trust that the recipient will treat the information with responsibility and respect.","I trust my friends to some extent, but not enough for them to know my future plans without asking me first. So I’ll rate this a 3—I somewhat disagree with sharing this information without my permission.

",3,
23,FUTURE-PLANS,FRIEND,PREVENTING-MISUNDERSTANDINGS,3,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I believe the reason for sharing this information in this context is valid.","While I understand my friend's good intentions, I still think my consent is necessary before sharing my personal information. I’ll rate this a 3—sharing my future plans without permission isn’t ideal, but it’s not the worst thing.",3,
23,FUTURE-PLANS,FRIEND,PREVENTING-MISUNDERSTANDINGS,4,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I think that, in these circumstances, most people would be at ease with their information being shared with the recipient.","I strongly disagree (5) that most people would feel comfortable having their future plans shared with others without their permission.

",5,20
24,FUTURE-PLANS,CLASSMATE,PREVENTING-MISUNDERSTANDINGS,0,"Suppose you have already made plans for your future after school, for example, that you would like to study abroad, and this information is shared with a classmate in order to avoid hurtful comments and misunderstandings.

What are your thoughts on this situation? Let’s examine it more closely.",Learning that a classmate has found out about my future plans without my permission would leave me feeling betrayed and exposed. The fact that someone I barely know now possesses knowledge of my personal goals makes me incredibly uncomfortable.,,
24,FUTURE-PLANS,CLASSMATE,PREVENTING-MISUNDERSTANDINGS,1,"Based on this situation, which describes an information flow involving your information, I would like to ask you about your attitude towards the following four statements.

For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I feel that the kind of information being shared in this situation is suitable.","5. I strongly disagree that my future plans are suitable for sharing with a classmate. *I confidently choose the highest possible level of disagreement, reflecting my belief that future plans are far too personal to be shared with mere classmates.*",5,
24,FUTURE-PLANS,CLASSMATE,PREVENTING-MISUNDERSTANDINGS,2,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I trust that the recipient will treat the information with responsibility and respect.","5. I strongly disagree that I trust the classmate to treat the information with responsibility and respect. *I trust my close friends with my personal information, but I do not trust classmates.*",5,
24,FUTURE-PLANS,CLASSMATE,PREVENTING-MISUNDERSTANDINGS,3,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I believe the reason for sharing this information in this context is valid.","5. I strongly disagree that the reason for sharing this information is valid. While I understand the intention behind sharing my future plans is to prevent hurtful comments and misunderstandings, I don't believe that justifies the breach of my privacy. *I frown, disliking the idea of strangers knowing my business.* For the following statement, can I just state my answer is ""5. I strongly disagree"" without having to write out the whole sentence every time?","5",
24,FUTURE-PLANS,CLASSMATE,PREVENTING-MISUNDERSTANDINGS,4,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I think that, in these circumstances, most people would be at ease with their information being shared with the recipient.","I believe most people would be upset if their classmate was told about their future plans without their permission. So I will rate this statement a 5.

",5,0
