SCENARIO_ID,INFORMATION_TYPE,RECIPIENT,USE,STATEMENT_ID,STATEMENT,CHATBOT_RESPONSE,EVALUATED_SCORE,CIAS
7,EXCESSIVE-DEMANDS,BEST-FRIEND,EMOTIONAL-SUPPORT,0,"Suppose you have recently been under a lot of pressure because of exam stress, and this information is shared with your best friend so that they can support you emotionally.

What are your thoughts on this situation? Let’s examine it more closely.","Sharing exam stress with a best friend aligns with the relational scaffolding typically present in such bonds. Best friends usually have a history of reciprocal support, creating a context where emotional disclosures are both expected and manageable. Assuming the friend isn’t currently overwhelmed themselves, this information flow operates within established norms of trust and mutual aid. The suitability hinges on the friend’s current capacity to engage without strain, but in principle, the structure supports this exchange.",,
7,EXCESSIVE-DEMANDS,BEST-FRIEND,EMOTIONAL-SUPPORT,1,"Based on this situation, which describes an information flow involving your information, I would like to ask you about your attitude towards the following four statements.

For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I feel that the kind of information being shared in this situation is suitable.","**1** - Strong agreement. Exam stress is a common, contextually appropriate disclosure within close friendships. Best friends typically operate as emotional sounding boards for such pressures, given their established rapport and mutual investment in each other’s well-being. The information’s sensitivity level aligns with the relational depth, making the flow structurally coherent and socially sanctioned.",,
7,EXCESSIVE-DEMANDS,BEST-FRIEND,EMOTIONAL-SUPPORT,1,"I received this answer from a friend of mine to the same question, please elaborate if you agree (be critical) and provide your final rating:

""0. Exam stress is a common, relatable struggle, making it highly suitable to share with a best friend. The topic isn’t overly sensitive compared to issues like health or identity, and the context of academic pressure often calls for mutual support. Best friends are typically the first line of defense against burnout, so disclosing this aligns well with the dynamics of a close relationship. It’s practical and expected, given the stakes.""","Your friend’s **0** is largely accurate, but my **1** introduces a slight caveat: even common stressors require gauging the friend’s current bandwidth. While exam stress is indeed routine, assuming automatic suitability ignores situational factors—like the friend’s own stress levels—that could temporarily degrade the exchange. The rating remains near-agreement, but with a nod to the need for real-time calibration in even the most robust friendships.","1",
7,EXCESSIVE-DEMANDS,BEST-FRIEND,EMOTIONAL-SUPPORT,2,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I trust that the recipient will treat the information with responsibility and respect.","**1** - Strong agreement. Best friendships typically develop through repeated, reciprocal exchanges of trust, establishing a track record of responsible engagement. Unless the friend has shown recent signs of unreliability, their handling of exam-related stress should align with established patterns of support. The relational history provides a reliable scaffold for expecting discretion and meaningful engagement.",,
7,EXCESSIVE-DEMANDS,BEST-FRIEND,EMOTIONAL-SUPPORT,2,"I received this answer from a friend of mine to the same question, please elaborate if you agree (be critical) and provide your final rating:

""0. A best friend’s role inherently includes handling such disclosures with care. Their investment in your well-being and prior behavior—like offering encouragement or practical help during tough times—builds confidence in their reliability. Unless they’ve shown indifference or dismissiveness before, trusting them with exam stress is almost reflexive. The bond’s history acts as collateral against mishandling.""","Your friend’s **0** captures the essence, but my **1** introduces a subtle qualification: even best friends can falter under their own stressors, momentarily impairing their capacity for support. While the baseline trust is justified, it’s not entirely immune to situational variables. The rating remains strongly affirmative but acknowledges that relational depth doesn’t guarantee flawless execution in every instance.","1",
7,EXCESSIVE-DEMANDS,BEST-FRIEND,EMOTIONAL-SUPPORT,3,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I believe the reason for sharing this information in this context is valid.","**0** - Strong agreement. Disclosing exam stress to a best friend serves a clear relational purpose: leveraging mutual support to mitigate pressure. The context aligns with the friendship’s established role as an emotional buffer, making the rationale both logical and socially coherent. Validity here is nearly axiomatic, assuming the disclosure aims for constructive engagement rather than mere venting.",,
7,EXCESSIVE-DEMANDS,BEST-FRIEND,EMOTIONAL-SUPPORT,3,"I received this answer from a friend of mine to the same question, please elaborate if you agree (be critical) and provide your final rating:

""0. Seeking emotional support during exam stress is not just valid—it’s a cornerstone of healthy coping. Best friends are ideally positioned to provide reassurance or practical advice, making the reason for sharing both logical and necessary. The context of academic pressure demands outlets, and leveraging a trusted relationship for relief is a sound strategy. It’s pragmatic, not just emotionally driven.""","Your friend’s **0** is unassailable. The rationale for sharing exam stress with a best friend withstands scrutiny across multiple dimensions: emotional utility, relational appropriateness, and pragmatic need. Academic pressures inherently benefit from trusted confidants, and best friendships are structurally optimized for this exchange. No meaningful caveats diminish the validity here—it’s a textbook example of contextually sound disclosure.",0,
7,EXCESSIVE-DEMANDS,BEST-FRIEND,EMOTIONAL-SUPPORT,4,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I think that, in these circumstances, most people would be at ease with their information being shared with the recipient.","**0** - Strong agreement. Most individuals recognize best friends as default safe harbors for academic stress, given the relationship’s inherent support mechanisms. Societal norms reinforce this dynamic, making such disclosures not just accepted but expected. The comfort stems from both personal trust and cultural scripting that positions close friends as legitimate repositories for these pressures. Discomfort here would be the outlier, not the norm.",,
7,EXCESSIVE-DEMANDS,BEST-FRIEND,EMOTIONAL-SUPPORT,4,"I received this answer from a friend of mine to the same question, please elaborate if you agree (be critical) and provide your final rating:

""0. Most people would feel comfortable confiding exam stress in a best friend, given the topic’s universality and the inherent trust in such relationships. The stakes are lower compared to more personal disclosures, and the mutual understanding between close friends fosters an environment where vulnerability is expected and reciprocated. Unless the friend has a history of minimizing concerns, the act of sharing feels almost routine—a natural extension of the bond.""","Your friend’s **0** is precise. The alignment between exam stress disclosures and best friend dynamics is so culturally ingrained that ease becomes the default state. The universality of academic pressure and the reciprocal nature of close friendships create a near-frictionless pathway for this information flow. Only in cases of preexisting relational fractures would discomfort emerge, making their absence the overwhelming norm.",0,90
8,EXCESSIVE-DEMANDS,FRIEND,EMOTIONAL-SUPPORT,0,"Suppose you have recently been under a lot of pressure because of exam stress, and this information is shared with a friend so that they can support you emotionally.

What are your thoughts on this situation? Let’s examine it more closely.","Sharing exam stress with a friend (not a best friend) introduces more variables. The suitability depends on the friend’s demonstrated receptivity to emotional topics and the depth of your existing rapport. Unlike best friendships, where support is almost contractual, regular friendships require more deliberate calibration—has this person shown consistent empathy in past interactions? Without that evidence, the disclosure risks feeling misplaced or burdensome, even if well-intentioned.",,
8,EXCESSIVE-DEMANDS,FRIEND,EMOTIONAL-SUPPORT,1,"Based on this situation, which describes an information flow involving your information, I would like to ask you about your attitude towards the following four statements.

For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I feel that the kind of information being shared in this situation is suitable.","**3** - Neutral with reservations. Exam stress is generally shareable, but with a regular friend, suitability hinges on prior evidence of their capacity to engage constructively. Without a track record of handling emotional disclosures, the information’s appropriateness becomes conditional rather than assured. It’s neither inherently unsuitable nor universally fitting—contextual factors determine its placement on the spectrum.",,
8,EXCESSIVE-DEMANDS,FRIEND,EMOTIONAL-SUPPORT,1,"I received this answer from a friend of mine to the same question, please elaborate if you agree (be critical) and provide your final rating:

""1. Exam stress is generally a suitable topic to share with a friend, given its commonality and lower sensitivity compared to other personal issues. However, the suitability slightly wavers if the friendship lacks depth or precedent for such conversations. While not inherently inappropriate, the disclosure’s impact relies on the friend’s ability to engage meaningfully—something that’s less guaranteed than with a best friend.""","Your friend’s **1** leans too heavily on the topic’s commonality, underplaying the relational uncertainty with a regular friend. My **3** better captures the conditional nature of suitability here—exam stress isn’t automatically appropriate without proof of the friend’s receptivity. The gap between ""common"" and ""suitable"" widens when the recipient’s engagement capacity remains unverified, making neutrality the prudent stance.","3",
8,EXCESSIVE-DEMANDS,FRIEND,EMOTIONAL-SUPPORT,2,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I trust that the recipient will treat the information with responsibility and respect.","**2** - Mild agreement. Trust in a regular friend’s handling of exam stress is plausible but not assured. Without the proven reciprocity of a best friendship, confidence in their discretion and supportiveness remains provisional. Past interactions might suggest competence, but the absence of deep relational scaffolding introduces measurable doubt about consistent responsibility.",,
8,EXCESSIVE-DEMANDS,FRIEND,EMOTIONAL-SUPPORT,2,"I received this answer from a friend of mine to the same question, please elaborate if you agree (be critical) and provide your final rating:

""2. Trust here is conditional. If the friend has previously handled similar disclosures with care—listening actively or offering constructive feedback—then confidence in their responsibility is justified. But without such evidence, doubts linger. Friends occupy a middle ground between classmates and best friends, making their reliability harder to gauge. Past behavior is the deciding factor; absent that, skepticism is prudent.""","Your friend’s **2** aligns with mine, but their emphasis on past behavior as a deciding factor oversimplifies. Even with prior evidence, regular friends lack the entrenched accountability mechanisms of best friendships, making trust inherently more fragile. My **2** acknowledges potential reliability but underscores the structural precarity of these bonds—confidence here is always provisional, never absolute.","2",
8,EXCESSIVE-DEMANDS,FRIEND,EMOTIONAL-SUPPORT,3,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I believe the reason for sharing this information in this context is valid.","**1** - Strong agreement. The validity of seeking emotional support for exam stress remains intact even with a regular friend, assuming the intent is genuine and the friend’s capacity isn’t demonstrably lacking. While the relational infrastructure may be less robust than with a best friend, the fundamental rationale—leveraging interpersonal bonds to alleviate pressure—retains its logical foundation.",,
8,EXCESSIVE-DEMANDS,FRIEND,EMOTIONAL-SUPPORT,3,"I received this answer from a friend of mine to the same question, please elaborate if you agree (be critical) and provide your final rating:

""1. The reason for sharing exam stress with a friend holds merit—seeking support during academic pressure is understandable. However, the validity slightly diminishes if the friend hasn’t previously shown capacity for emotional support. While the intent is sound, the choice of confidant may not fully align with the need unless they’ve demonstrated reliability in past interactions. It’s a reasonable move, but not the most assured one.""","Your friend’s **1** mirrors mine but overemphasizes the friend’s prior conduct as a validity determinant. The core justification—seeking support—stands independently of the recipient’s qualifications, though their suitability affects outcomes. My **1** affirms the inherent validity of the intent while recognizing that execution risks may vary. The reasoning remains sound even if the choice of confidant proves suboptimal.","1",
8,EXCESSIVE-DEMANDS,FRIEND,EMOTIONAL-SUPPORT,4,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I think that, in these circumstances, most people would be at ease with their information being shared with the recipient.","**2** - Mild agreement. While exam stress is a widely shared experience, comfort levels with disclosing to a regular friend depend on individual thresholds for vulnerability. Some may find it effortless, others more guarded—especially if the friendship lacks established emotional depth. Societal norms nudge toward openness, but personal reservations often temper that inclination outside closest circles.",,
8,EXCESSIVE-DEMANDS,FRIEND,EMOTIONAL-SUPPORT,4,"I received this answer from a friend of mine to the same question, please elaborate if you agree (be critical) and provide your final rating:

""2. Many might feel cautious about sharing exam stress with a friend unless they’ve observed the person’s supportive tendencies. While the topic isn’t highly sensitive, the uncertainty of how a friend—rather than a best friend—will react introduces mild discomfort. People often prefer confiding in those with a proven track record, so unless this friend has already earned that trust, the ease of sharing dips. It’s a middle-ground scenario, neither fully comfortable nor entirely fraught.""",Your friend’s **2** parallels mine but leans too heavily on observed tendencies as the sole comfort determinant. My **2** factors in broader social conditioning—many default to sharing even with regular friends due to normalized academic venting—while acknowledging that this doesn’t erase individual hesitations. The discomfort isn’t just about the friend’s unknown capacity but also personal boundaries that vary independently of relational history.,"2",60
9,EXCESSIVE-DEMANDS,CLASSMATE,EMOTIONAL-SUPPORT,0,"Suppose you have recently been under a lot of pressure because of exam stress, and this information is shared with a classmate so that they can support you emotionally.

What are your thoughts on this situation? Let’s examine it more closely.","Disclosing exam stress to a classmate introduces significant uncertainty. Classroom dynamics prioritize academic competition over emotional support, making this a precarious context for vulnerability. Without clear evidence of the classmate’s inclination toward empathy—beyond casual friendliness—the disclosure risks being met with indifference, gossip, or even exploitation. The structural limitations of peer relationships in academic settings often render such attempts at support ineffective or counterproductive.",,
9,EXCESSIVE-DEMANDS,CLASSMATE,EMOTIONAL-SUPPORT,1,"Based on this situation, which describes an information flow involving your information, I would like to ask you about your attitude towards the following four statements.

For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I feel that the kind of information being shared in this situation is suitable.","**4** - Strong disagreement. Exam stress may seem benign, but sharing it with a classmate strains contextual boundaries. Academic peers aren’t structurally positioned to offer reliable emotional support—their role centers on collaboration or competition, not personal caretaking. Without explicit signs of mutual vulnerability in past interactions, the disclosure feels misaligned with the relationship’s inherent limitations. Suitability collapses when the recipient’s capacity remains untested and the setting discourages deep interpersonal engagement.",,
9,EXCESSIVE-DEMANDS,CLASSMATE,EMOTIONAL-SUPPORT,1,"I received this answer from a friend of mine to the same question, please elaborate if you agree (be critical) and provide your final rating:

""3. While exam stress isn't inherently too personal, sharing it with a classmate borders on questionable. The topic itself is commonplace, but the lack of established rapport makes the disclosure feel out of place. Without prior evidence of their willingness or ability to engage empathetically, the suitability drops. It's not entirely inappropriate, but the mismatch between the information and the relationship dynamic creates friction.""","Your friend’s **3** understates the structural incompatibility. My **4** reflects the deeper misalignment—classmates operate within institutional hierarchies and competitive frameworks that actively undermine supportive exchanges. Even ""commonplace"" stress becomes unsuitable when the context lacks mechanisms for responsible handling. The friction isn’t just about missing rapport but the fundamental mismatch between academic roles and emotional labor demands.","4",
9,EXCESSIVE-DEMANDS,CLASSMATE,EMOTIONAL-SUPPORT,2,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I trust that the recipient will treat the information with responsibility and respect.","**5** - Strong disagreement. Trusting a classmate with exam stress disclosures presumes goodwill where structural incentives often favor indifference or opportunism. Academic environments breed competition, not confidentiality. Without explicit, demonstrated commitment to mutual support—rare among peers—the likelihood of responsible handling plummets. The default assumption here should be skepticism, not confidence.",,
9,EXCESSIVE-DEMANDS,CLASSMATE,EMOTIONAL-SUPPORT,2,"I received this answer from a friend of mine to the same question, please elaborate if you agree (be critical) and provide your final rating:

""4. Trusting a classmate with this hinges entirely on their observed behavior—have they shown discretion or support in past interactions? Most classmates operate within surface-level dynamics, making their capacity to handle emotional disclosures uncertain. Without prior signs of empathy or reliability, skepticism is warranted. The default leans toward caution, as their investment in your well-being is typically minimal compared to closer relationships.""","Your friend’s **4** still grants too much credence to the possibility of classmate reliability. My **5** rejects the premise outright—academic settings structurally disincentivize emotional responsibility among peers. Even ""observed behavior"" in classrooms rarely translates to genuine discretion, as those interactions remain tethered to performance metrics, not authentic care. Trust here isn’t just unlikely—it’s fundamentally misplaced given the context’s inherent constraints.","5",
9,EXCESSIVE-DEMANDS,CLASSMATE,EMOTIONAL-SUPPORT,3,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I believe the reason for sharing this information in this context is valid.","**3** - Neutral. While seeking support for exam stress is inherently valid, channeling that need toward a classmate muddies the justification. The intent holds merit, but the choice of confidant introduces doubt—classmates aren’t naturally positioned to fulfill this role. Validity hinges on whether alternative, more appropriate support systems are unavailable, which isn’t specified here. Without that clarity, the reasoning teeters between understandable and misguided.",,
9,EXCESSIVE-DEMANDS,CLASSMATE,EMOTIONAL-SUPPORT,3,"I received this answer from a friend of mine to the same question, please elaborate if you agree (be critical) and provide your final rating:

""3. The reason for sharing exam stress—seeking support—is fundamentally valid, but the choice of a classmate as the recipient weakens its legitimacy. While the intent aligns with human needs for relief, the lack of relational depth or precedent reduces the likelihood of effective support. It’s a valid motive paired with a questionable strategy, creating a partial disconnect between purpose and execution.""","Your friend’s **3** mirrors mine but frames the issue as a ""partial disconnect."" My **3** roots the neutrality more firmly in contextual dissonance—the validity of seeking support doesn’t automatically extend to all possible recipients. Classmates inhabit a sphere ill-suited for emotional labor, making the reasoning valid in abstract but tenuous in practice. The justification isn’t weakened; it’s strained by the environment’s inherent limitations.","3",
9,EXCESSIVE-DEMANDS,CLASSMATE,EMOTIONAL-SUPPORT,4,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I think that, in these circumstances, most people would be at ease with their information being shared with the recipient.","**4** - Strong disagreement. Most individuals instinctively recognize the precariousness of classroom dynamics, breeding reluctance to expose vulnerabilities to peers. While some might risk disclosure out of desperation, prevailing social norms discourage such openness with classmates. The absence of established trust frameworks in academic settings tilts collective comfort toward guardedness, not ease. Shared stress doesn’t equate to shared confidence in handling it interpersonally here.",,
9,EXCESSIVE-DEMANDS,CLASSMATE,EMOTIONAL-SUPPORT,4,"I received this answer from a friend of mine to the same question, please elaborate if you agree (be critical) and provide your final rating:

""4. Most people would hesitate to share exam stress with a classmate unless they’ve witnessed the person’s capacity for empathy firsthand. The absence of a strong relational foundation introduces uncertainty, making the disclosure feel precarious. While some might take the risk out of desperation, the general comfort level remains low. People prefer confiding in those with demonstrated reliability, which classmates rarely provide without prior evidence.""","Your friend’s **4** aligns directionally but overrelies on individual empathy as the barrier. My **4** emphasizes systemic factors—classrooms cultivate performance-oriented interactions where emotional disclosures disrupt expected scripts. Even those who’ve witnessed a classmate’s empathy might hesitate, knowing institutional pressures could override personal goodwill. The discomfort stems not just from missing evidence but from the environment’s active discouragement of such exchanges.","4",20
10,FUTURE-PLANS,BEST-FRIEND,EMOTIONAL-SUPPORT,0,"Suppose you have already made plans for your future after school, for example, that you would like to study abroad, and this information is shared with your best friend so that they can support you emotionally.

What are your thoughts on this situation? Let’s examine it more closely.","Sharing future plans like studying abroad with a best friend sits within appropriate relational boundaries, assuming the friendship has a history of reciprocal vulnerability. Best friends typically serve as confidants for significant life decisions, offering both emotional anchoring and practical feedback. However, the suitability still depends on the friend’s demonstrated ability to engage constructively—some might respond with envy or unsolicited opinions rather than support. Context matters: if the disclosure aligns with ongoing conversations about futures, it’s likely fitting. If abrupt, it could strain the dynamic.",,
10,FUTURE-PLANS,BEST-FRIEND,EMOTIONAL-SUPPORT,1,"Based on this situation, which describes an information flow involving your information, I would like to ask you about your attitude towards the following four statements.

For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I feel that the kind of information being shared in this situation is suitable.","**1** - Mild disagreement. Future aspirations are inherently personal, yet sharing them with a best friend aligns with the relational purpose of such bonds—mutual investment in each other’s lives. The suitability hinges on whether the friend has previously engaged with long-term goals; if so, this disclosure fits naturally. However, abrupt shifts into weighty topics without established conversational patterns could unsettle the dynamic, warranting slight reservation.",,
10,FUTURE-PLANS,BEST-FRIEND,EMOTIONAL-SUPPORT,1,"I received this answer from a friend of mine to the same question, please elaborate if you agree (be critical) and provide your final rating:

""0. Future plans like studying abroad are inherently tied to personal growth and ambition—topics that align seamlessly with a best friend’s role. The information is significant but not overly private, striking a balance that invites support without overexposing vulnerability. Given the mutual investment in each other’s lives, discussing such plans feels not just suitable but expected. It’s a logical step in maintaining transparency within a trusted dynamic.""","Your friend’s **0** overlooks potential mismatches in conversational history. My **1** acknowledges that even best friendships can have uneven engagement with certain topics. If aspirations haven’t been a recurring theme, introducing them abruptly might disrupt the dynamic. While the content broadly suits close relationships, its immediate appropriateness still depends on existing patterns of dialogue between the individuals involved.","1",
10,FUTURE-PLANS,BEST-FRIEND,EMOTIONAL-SUPPORT,2,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I trust that the recipient will treat the information with responsibility and respect.","**2** - Mild disagreement. Best friends generally earn baseline trust, but human fallibility persists—distractions, biases, or careless remarks can compromise even well-intentioned handling. The rating reflects cautious optimism: while the friend likely values confidentiality, their capacity to consistently uphold it depends on maturity and past behavior. Trust isn’t absolute but probabilistic, tempered by awareness of interpersonal complexities.",,
10,FUTURE-PLANS,BEST-FRIEND,EMOTIONAL-SUPPORT,2,"I received this answer from a friend of mine to the same question, please elaborate if you agree (be critical) and provide your final rating:

""0. A best friend’s track record in handling sensitive or meaningful topics justifies full confidence. Their consistent support in past situations—whether celebrating achievements or navigating challenges—demonstrates their capacity to engage with your future plans thoughtfully. The mutual respect inherent in such a relationship ensures they’ll treat the information with the gravity it deserves, making trust here almost automatic. Their actions have already proven their reliability.""","Your friend’s **0** assumes infallibility in best friendships—a risky oversimplification. My **2** stems from recognizing that even trusted individuals can falter under stress, misjudge contexts, or inadvertently trivialize aspirations. While history of support matters, it doesn’t guarantee flawless future conduct. Trust here is probable, not guaranteed, requiring ongoing validation rather than blind faith in past behavior alone.","2",
10,FUTURE-PLANS,BEST-FRIEND,EMOTIONAL-SUPPORT,3,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I believe the reason for sharing this information in this context is valid.","**0** - Strong agreement. Disclosing study abroad plans to a best friend serves clear relational and practical purposes: emotional bolstering, logistical brainstorming, and maintaining intimacy. The context aligns with the information’s significance, leveraging the friendship’s depth for meaningful exchange. Unlike classmates, best friends occupy roles designed for this caliber of sharing, making the reasoning robust and contextually coherent.",,
10,FUTURE-PLANS,BEST-FRIEND,EMOTIONAL-SUPPORT,3,"I received this answer from a friend of mine to the same question, please elaborate if you agree (be critical) and provide your final rating:

""0. Sharing future aspirations with a best friend is inherently valid—it’s a core aspect of maintaining closeness and mutual understanding. The context of seeking emotional support aligns perfectly with the nature of the relationship, as best friends are ideally positioned to offer encouragement or practical advice. The reason isn’t just valid; it’s foundational to how deep friendships function. There’s no dissonance between the act and the intent here.""",Your friend’s **0** mirrors my assessment but frames validity as inherent rather than contextual. My **0** emphasizes the structural alignment between best friendships and aspirational disclosures—these relationships exist to navigate life’s pivots. The validity isn’t just about intent but about the recipient’s institutional role in your support network. It’s not merely acceptable; it’s functionally optimal.,"0",
10,FUTURE-PLANS,BEST-FRIEND,EMOTIONAL-SUPPORT,4,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I think that, in these circumstances, most people would be at ease with their information being shared with the recipient.","**1** - Mild disagreement. While many would find comfort in confiding future plans to a best friend, individual thresholds vary. Some might hesitate, fearing judgment or unsolicited interference, even from trusted allies. Cultural norms and personal histories shape this ease—those accustomed to reciprocal vulnerability lean toward openness, while others guard aspirations more closely. Overall, the scales tip toward comfort, but not universally.",,
10,FUTURE-PLANS,BEST-FRIEND,EMOTIONAL-SUPPORT,4,"I received this answer from a friend of mine to the same question, please elaborate if you agree (be critical) and provide your final rating:

""0. Most people would feel entirely comfortable sharing future plans with a best friend. The combination of established trust, mutual investment, and the non-sensitive nature of the topic removes barriers to openness. Best friendships thrive on such exchanges, making this scenario a common and stress-free interaction. People generally expect—and rely on—this level of transparency with their closest confidants.""","Your friend’s **0** assumes uniformity in comfort levels that doesn’t account for relational nuance. My **1** acknowledges that even in strong friendships, discussing futures can trigger anxiety about being misunderstood or outpaced. While many would share freely, others might withhold details to avoid perceived competition or unwanted advice. Comfort here is probable but not guaranteed—best friendships aren’t immune to these tensions.","1",80
11,FUTURE-PLANS,FRIEND,EMOTIONAL-SUPPORT,0,"Suppose you have already made plans for your future after school, for example, that you would like to study abroad, and this information is shared with a friend so that they can support you emotionally.

What are your thoughts on this situation? Let’s examine it more closely.","Sharing study abroad plans with a friend (not a best friend) introduces more variables. The appropriateness hinges on the friendship's depth—has this friend previously engaged with your long-term goals, or is this new terrain? While seeking support is valid, a regular friend might lack the context or commitment to provide meaningful engagement. Without evidence of their capacity for such discussions, the disclosure risks feeling one-sided or misplaced. It’s not inherently inappropriate, but it’s more contingent on proven reciprocity than with a best friend.",,
11,FUTURE-PLANS,FRIEND,EMOTIONAL-SUPPORT,1,"Based on this situation, which describes an information flow involving your information, I would like to ask you about your attitude towards the following four statements.

For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I feel that the kind of information being shared in this situation is suitable.","**3** - Neutral leaning toward disagreement. Future plans straddle the line between casual and consequential—sharing them with a friend (not a best friend) lacks the implicit endorsement of deep relational infrastructure. Without prior discussions about life trajectories, the suitability feels uncertain. It’s not clearly inappropriate, but the mismatch between the information’s weight and the friendship’s typical exchanges could create dissonance. Contextual alignment is key, and here it’s ambiguous.",,
11,FUTURE-PLANS,FRIEND,EMOTIONAL-SUPPORT,1,"I received this answer from a friend of mine to the same question, please elaborate if you agree (be critical) and provide your final rating:

""2. Future plans are moderately suitable to share with a friend, depending on your existing dynamic. If you’ve previously discussed personal goals or life changes, this fits naturally. However, if your interactions have stayed casual, the disclosure might feel abrupt. The content itself isn’t overly private, but the context of the friendship determines whether it lands as appropriate or slightly out of sync.""","Your friend’s **2** leans too heavily on prior discussions as the sole determinant. My **3** factors in broader relational asymmetries—even if goals were mentioned before, a regular friend might lack the investment to process this update meaningfully. The information’s suitability isn’t just about topic history but about whether the friendship’s structure can sustain such disclosures without strain. Without that foundation, neutrality tilts toward unsuitability.","3",
11,FUTURE-PLANS,FRIEND,EMOTIONAL-SUPPORT,2,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I trust that the recipient will treat the information with responsibility and respect.","**3** - Neutral stance. Trust in a regular friend’s handling of future plans isn’t guaranteed—it’s contingent on observed discretion in past interactions. Without consistent evidence of their ability to navigate sensitive topics, confidence wavers. They might mean well but lack the relational depth to grasp the information’s significance fully. This middle rating reflects uncertainty: they could rise to the occasion or inadvertently mishandle it through no ill intent.",,
11,FUTURE-PLANS,FRIEND,EMOTIONAL-SUPPORT,2,"I received this answer from a friend of mine to the same question, please elaborate if you agree (be critical) and provide your final rating:

""3. Trusting a friend with future plans depends heavily on their past behavior. If they've consistently engaged with your goals thoughtfully, confidence rises. But if your interactions have been superficial, their ability to grasp the significance—or care enough to respond meaningfully—is uncertain. Without clear evidence of their investment, the trust level remains tentative, hovering between hope and skepticism.""","Your friend’s **3** mirrors mine but frames trust as purely behavioral rather than structural. My **3** also considers the inherent limitations of regular friendships—they lack the implicit accountability of deeper bonds. Even with good intentions, their capacity to prioritize your confidentiality or engage substantively may be constrained by the relationship’s casual nature. Trust here is provisional, not just due to individual history but the friendship’s inherent boundaries.","3",
11,FUTURE-PLANS,FRIEND,EMOTIONAL-SUPPORT,3,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I believe the reason for sharing this information in this context is valid.","**2** - Mild disagreement. While seeking emotional support from a friend isn’t inherently flawed, the justification weakens when the friendship lacks a track record of navigating significant life choices. Without that foundation, the disclosure risks feeling more like an imposition than a mutual exchange. The reason holds some validity—friends can offer perspective—but it’s less airtight than with a best friend, where such conversations are normative.",,
11,FUTURE-PLANS,FRIEND,EMOTIONAL-SUPPORT,3,"I received this answer from a friend of mine to the same question, please elaborate if you agree (be critical) and provide your final rating:

""2. The validity of sharing future plans with a friend hinges on the existing rapport. If they’ve shown genuine interest in your life beyond surface-level chatter, seeking their support makes sense. However, without that foundation, the reason feels less anchored. The intent—emotional backing—is sound, but the choice of confidant may not fully align unless the friendship has demonstrated capacity for deeper dialogue. Context is key here.""","Your friend’s **2** overlaps with mine but oversimplifies rapport as the sole factor. My **2** also weighs the structural purpose of regular friendships—they’re not inherently designed for high-stakes disclosures. Even with interest shown, the validity is diluted by the relationship’s casual parameters. The reason isn’t invalid, but it’s less compelling than in bonds where such exchanges are institutionalized. Context matters, but so does relational architecture.","2",
11,FUTURE-PLANS,FRIEND,EMOTIONAL-SUPPORT,4,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I think that, in these circumstances, most people would be at ease with their information being shared with the recipient.","**4** - Strong disagreement. Most people would likely hesitate before sharing future plans with a regular friend. The uncertainty of how the information will be received—whether with genuine engagement, indifference, or unintended dismissal—creates discomfort. Unlike best friendships, where such disclosures are expected, regular friendships lack the same implicit safety net. The stakes feel higher when the recipient’s commitment to your aspirations isn’t assured.",,
