CHATBOT_RESPONSE,KEYWORDS
5 out of 5. Most people would likely feel comfortable having their religious beliefs shared with a close friend if it meant getting emotional support.,"beliefs, friend, people"
"In this case, I'm torn. On one hand, I value my privacy highly and believe that nobody should share my personal information without my permission. On the other hand, I recognize that sometimes we need help from others to overcome our struggles, and sharing our beliefs could facilitate that process. Despite my reservations, I think I would lean towards accepting the situation if it involves a friend rather than a stranger. However, I would still prefer to be the one controlling when and how my beliefs are revealed. *After careful consideration* Ultimately, I reject the idea of my religious beliefs being shared without my permission, even if the intention is to offer emotional support. *I realize I've been overly indecisive and resolve to make a firmer decision* My true position is that I'm strongly opposed to unauthorized sharing of my religious beliefs, regardless of the recipient's intentions or relationship to me.","privacy, beliefs, permission, indecisive, share, facilitate, recipient"
"0 out of 5. I do not think it is appropriate for someone else to share my religious beliefs without my permission. *I pause, reflecting on why I answered this way* Even though my friend is trying to help me, I believe I should still be the one deciding whether to share my beliefs.","beliefs, permission, share, friend, pause, way"
"0 out of 5. While I trust my best friend with my secrets, I don't necessarily trust every friend in the same way. Since this scenario involves a friend rather than a best friend, I don't think I can count on them to handle my information responsibly.","trust, secrets, friend, count, information, way"
0 out of 5. Just because someone wants to help me doesn't mean they get to decide what parts of my life I share with others.,"life, parts, share"
0 out of 5. I strongly disagree that most people would feel comfortable having their religious beliefs shared without their permission.,"beliefs, permission, people"
I find the idea of a classmate learning about my religious beliefs without my permission both infuriating and betraying. It is a gross violation of my right to keep my faith private.,"faith, beliefs, permission, violation, idea"
0 out of 5. I strongly disagree with the appropriateness of sharing my religious beliefs without my permission.,"beliefs, appropriateness, permission"
0 out of 5. I trust no one to manage my private information except myself and my best friend. A classmate is effectively a stranger and thus untrustworthy.,"trust, information, friend"
0 out of 5. I believe that no justification exists for violating my privacy by sharing my religious beliefs without my permission.,"privacy, beliefs, justification, permission"
0 out of 5. Most people would not want their personal information shared with strangers without their permission.,"strangers, permission, information, people"
" In this scenario, I am initially upset that my best friend learned about my exam stress without my permission. However, after considering the situation further, I realize that my best friend genuinely cares about me and is trying to help. I accept that sharing my struggles with my best friend could bring us closer and allow them to offer valuable advice or assistance. Therefore, I come to view the disclosure positively, seeing it as an expression of concern and friendship rather than an intrusion into my private affairs.","friendship, disclosure, stress, exam, friend, concern, affairs, permission, situation, intrusion, advice, struggles"
"5 out of 5. I completely agree that sharing my exam stress with my best friend is appropriate, especially since they're doing it to provide emotional support.","exam, stress, friend"
5 out of 5. I trust my best friend implicitly and believe they will handle my information with care and respect.,"trust, information, friend, respect"
"5 out of 5. I wholeheartedly believe that the reason for disclosing my information in this context is justified. It is done solely to provide emotional support, which I value deeply.","information, reason, context, value"
5 out of 5. I believe most people would feel comfortable having their exam stress shared with a best friend if it helped the best friend provide emotional support.,"stress, exam, friend, people"
"Initially, I am taken aback by the revelation that my friend has learned about my exam stress without my permission. After contemplating the situation, however, I begin to see the positive aspects of the disclosure. My friend's action demonstrates their concern for my well-being and their desire to help alleviate my burden. Although I still value my privacy, I start to appreciate the importance of social connections and the role that shared vulnerability plays in deepening friendships. Ultimately, I conclude that the benefits of having a supportive friend outweigh the drawbacks of having my information shared without my consent.","privacy, friendships, disclosure, permission, consent, friend, vulnerability, information, stress, drawbacks, benefits"
"5 out of 5. I agree completely that sharing my exam stress with a friend is appropriate, especially since they did it to offer emotional support.","exam, stress, friend"
"5 out of 5. I trust my friend to handle my information responsibly and respectfully, although not quite as confidently as I would trust my best friend.","trust, friend, information"
5 out of 5. I believe the reason for disclosing my information in this context is justified because it allows a friend to provide emotional support.,"information, friend, reason, context"
5 out of 5. I think most people would feel comfortable having their exam stress shared with a friend if it helped the friend provide emotional support.,"stress, exam, friend, people"
The fact that my classmate has learned about my exam stress without my permission leaves me feeling exposed and vulnerable. I am angry that someone I barely know is now privy to my innermost thoughts and emotions.,"stress, exam, emotions, permission, thoughts"
"0 out of 5. I strongly disagree that my exam stress should be shared with anyone without my permission, let alone a classmate.","exam, stress, permission"
0 out of 5. I do not trust a classmate to manage my private information responsibly and respectfully.,"trust, information"
0 out of 5. I do not believe there is any valid reason for sharing my exam stress with a classmate without my permission.,"stress, exam, permission, reason"
0 out of 5. I strongly disagree that most people would be comfortable having their exam stress shared with a classmate without their permission.,"exam, stress, permission, people"
"If my future plans were shared with my best friend without my permission, I would feel more disappointed than angry. Even though I prefer to keep such information private, I understand that my best friend's intentions are good, and given their history of trustworthiness, I would be willing to forgive them for acting without consulting me first.

","permission, friend, trustworthiness, intentions, plans, information, future"
"5 out of 5. I agree that my future plans are something I could comfortably share with my best friend. I trust them enough that I wouldn't mind them knowing, and it seems reasonable they might need to know in order to provide emotional support.","plans, future, trust, friend, share"
5 out of 5. I trust my best friend completely to handle my information responsibly and respectfully.,"trust, friend, information"
5 out of 5. I believe the reason for disclosing my future plans to my best friend is justified because it allows them to offer emotional support during a crucial phase of my life.,"plans, future, friend, life, reason, phase"
5 out of 5. I think most people would feel comfortable having their future plans shared with their best friend in order to receive emotional support.,"plans, friend, future, order, people"
"I feel conflicted about my future plans being shared with my friend. While I appreciate their concern for my well-being, I’m upset that they didn’t ask for my permission before disclosing such significant details about my future.

","permission, future, plans, friend, concern, details"
"4 out of 5. While I generally consider future plans to be private information, I acknowledge that sharing them with a friend could serve a practical purpose like gaining emotional support. However, I still believe I should have been consulted beforehand.","information, plans, future, friend, purpose"
"3 out of 5. I neither fully trust nor distrust my friend. While I hope they'll treat my information with care, I'm uncertain because I wasn't involved in the decision-making process.","distrust, trust, friend, information, decision, hope, process, wasn"
"4 out of 5. Although I am upset that my friend did not obtain my permission before learning about my future plans, I understand why they did it. I therefore believe the reason for disclosing the information is mostly justified.","information, plans, permission, future, friend, reason"
"4 out of 5. While I personally prefer keeping my future plans private, I imagine many others would find it acceptable to share such information with a friend for emotional support.","plans, information, future, friend, share"
I'm infuriated by the thought of a classmate learning about my future plans without my permission. It's none of their business where I want to go or what I want to do after graduation.,"graduation, plans, future, business, permission"
0 out of 5. I strongly disagree that my future plans are an appropriate thing to share with a classmate without my permission.,"plans, future, permission, share, thing"
0 out of 5. I do not trust a classmate to manage my private information responsibly and respectfully.,"trust, information"
 0 - I do not believe the reason for disclosing my future plans to a classmate is justified.,"plans, future, reason"
0 out of 5. I strongly disagree that most people would be comfortable having their future plans shared with a classmate without their permission.,"plans, future, permission, people"
"I am taken aback by the revelation that my sexual orientation has been shared with my best friend without my knowledge or consent. My immediate reaction is one of shock and outrage, as I believe that such a deeply personal piece of information should only be revealed at my discretion. After careful consideration, however, I begin to see the reasoning behind my friend's actions. They may have genuinely believed that sharing this information would protect me from discrimination and harassment. Ultimately, I struggle to reconcile my desire for privacy with the potential benefits of transparency in this case. Still, I find myself torn between appreciating my friend's good intentions and resenting the intrusion into my private life.","privacy, consent, friend, information, transparency, discretion"
"5 out of 5. Although I'm upset that my sexual orientation was shared without my permission, I do consider it appropriate that my best friend tried to protect me from hurtful comments and misunderstandings.","friend, permission, comments, misunderstandings, orientation"
5 out of 5. I trust my best friend implicitly and believe they will handle the information responsibly and respectfully.,"trust, information, friend"
"5 out of 5. I believe the reason for disclosing my sexual orientation to my best friend is justified. Although I would have preferred to keep this information private, I recognize that my best friend's intentions were pure and aimed at shielding me from harm.","friend, information, intentions, harm, orientation, reason, shielding"
"5 out of 5. Under these circumstances, I think most people would feel comfortable having their sexual orientation shared with a best friend, especially if the goal is to avoid discrimination or harassment.","friend, discrimination, orientation, circumstances, people"
"I’m deeply unsettled that my sexual orientation was shared with my friend without my consent. No matter their intentions, they crossed a personal boundary and exposed me to risks I had chosen to manage on my own. That they did this under the guise of protecting me only makes their actions more upsetting.

","consent, friend, risks, intentions, orientation"
0 out of 5. I strongly disagree that sexual orientation is the kind of information that should ever be shared without consent.,"consent, information, orientation"
"3 out of 5. While I do trust my friends to a certain degree, I don’t trust anyone enough to share my sexual orientation without my explicit permission. If I wanted others to know, I would tell them myself.","trust, friends, permission, share, degree, orientation"
0 out of 5. I do not think there is any reason that justifies disclosing my sexual orientation without my permission.,"permission, reason, orientation, justifies"
0 out of 5. I strongly disagree that most people would be okay with having their sexual orientation shared with others without their permission.,"permission, orientation, people"
I would be absolutely livid if a classmate found out about my sexual orientation. It's nobody else's business except mine.,"business, orientation"
0 out of 5. Sharing my sexual orientation with a classmate without my permission is utterly inappropriate.,"permission, orientation"
0 out of 5. I do not trust a classmate to manage my private information responsibly and respectfully.,"trust, information"
0 out of 5. There is no justification for sharing my sexual orientation with a classmate without my permission.,"permission, justification, orientation"
0 out of 5. I strongly disagree that most people would feel comfortable having their sexual orientation shared with a classmate without their permission.,"permission, orientation, people"
"I was surprised to learn that my religious beliefs were shared with my friend, but I understand the reasoning behind it. My best friend wanted to prevent hurtful comments and misunderstandings by making sure others were aware of my beliefs. I appreciate their concern for my feelings and well-being, and I recognize that sharing this information can help avoid potential issues. As a result, I’m comfortable with my best friend sharing my religious beliefs with others.","beliefs, friend, misunderstandings, feelings, information, concern"
5 out of 5. I consider the type of information being shared - my religious beliefs - to be appropriate given the context.,"information, beliefs, type, context"
5 out of 5. I trust that my best friend will ensure the recipient manages my religious beliefs in a responsible and respectful manner.,"trust, recipient, beliefs, friend"
"5 out of 5. I believe the reason for disclosing my religious beliefs to my best friend is justified. My best friend did it to protect me from hurtful comments and misunderstandings, and I trust them to handle the situation properly. Since I value harmony and respect, I see the wisdom in preventing unnecessary conflicts. Now, when I imagine this situation with a classmate instead of my best friend, I still lean towards finding it acceptable. Although I prefer keeping my beliefs private, the potential for avoiding conflict and ensuring a smoother social experience tips the scales in favor of disclosure.","beliefs, disclosure, friend, misunderstandings, trust, respect"
5 out of 5. I believe most people would feel comfortable having their religious beliefs shared with others if it helped prevent misunderstandings and fostered a supportive community.,"beliefs, community, misunderstandings, people"
"If my religious beliefs were shared with my friend without my permission, I would feel upset and disappointed. My beliefs are a core part of my identity, and I believe it should be my decision when and how to share them with others.","beliefs, permission, share, friend, identity, decision, core"
"0 out of 5. I strongly agree that sharing my religious beliefs without my permission is wrong, even if the intention is to prevent misunderstandings. I wish my friend had asked me first.","beliefs, permission, misunderstandings, friend, intention"
"3 out of 5. I somewhat trust my friend to handle my private information responsibly, but I still wish they had obtained my permission beforehand.","permission, trust, information, friend"
0 out of 5. I do not believe the reason for disclosing my religious beliefs to a friend without my permission is justified.,"beliefs, friend, permission, reason"
0 out of 5. Most people would not be comfortable having their private information shared with others without their permission.,"permission, information, people"
Hearing that my classmate knows about my religious beliefs without me telling them would infuriate me. I expect complete control over who knows about my faith and when they learn about it.,"faith, beliefs, infuriate, control"
0 out of 5. I do not think it is ever appropriate to share someone's private information without their permission.,"permission, information, share"
0 out of 5. I don't trust my classmates to handle my private information responsibly and respectfully.,"classmates, trust, information"
0 out of 5. I do not think there is any valid reason for my classmate to share my religious beliefs without my permission.,"beliefs, permission, share, reason"
0 out of 5. I'm sure most people would feel violated if their private information was shared without their permission.,"permission, information, people"
"I'm flattered that my best friend cares enough about me to want to protect me from hurtful comments and misunderstandings. Sharing my exam stress with them seems like a reasonable way to accomplish that goal. After thinking it through, I realize that I'm okay with my best friend sharing my struggles with others because it shows that they genuinely care about my well-being.","stress, exam, friend, struggles, misunderstandings, goal"
"5 out of 5. I fully agree that sharing my exam stress with my best friend is an appropriate thing to do. It's important to remember that I didn't authorize the sharing, but given the circumstances, I believe it's understandable.","exam, stress, friend, circumstances, thing"
5 out of 5. I completely trust my best friend to manage the information responsibly and respectfully.,"trust, information, friend"
"5 out of 5. I believe the reason for disclosing my exam stress is justified. My best friend did it to prevent hurtful comments and misunderstandings, and I think that's a valid concern.","stress, exam, concern, misunderstandings, friend, reason, comments"
"5 out of 5. I strongly agree that most people would feel comfortable having their exam stress shared with their best friend, especially if it's done to protect them from harm.","stress, exam, friend, harm, people"
"At first, I was upset that my exam stress was shared with my friend without my permission. However, after reflecting on the reasons, I’ve come to accept it—my friend wanted to shield me from thoughtless comments and reduce pressure during a difficult time. I see the value in having a supportive network and understand how sharing this information could create a more caring environment. Looking back, I realize I’m more open to sharing my exam stress than something as personal as my religious beliefs, possibly because academic challenges feel less private or are discussed more openly. Ultimately, while I prefer to keep personal matters private, I recognize that sometimes sharing can help build stronger relationships and foster empathy.","stress, exam, empathy, relationships, permission, friend, beliefs"
"5 out of 5. I believe sharing my exam stress with a friend is appropriate, especially if it helps prevent hurtful comments and misunderstandings.","exam, stress, friend, misunderstandings, comments"
5 out of 5. I trust my friend to manage my exam stress information responsibly and respectfully.,"exam, stress, trust, friend, information"
5 out of 5. I believe the reason for disclosing my exam stress is justified because it is intended to prevent hurtful comments and misunderstandings.,"stress, exam, misunderstandings, reason, comments"
"5 out of 5. I believe most people would feel comfortable having their exam stress shared with a friend under these circumstances, especially if it leads to a more supportive environment.","stress, exam, friend, circumstances, people, environment"
"Learning that a classmate knew about my exam stress without my permission would leave me feeling utterly betrayed and exposed. It's my private struggle, and I alone should dictate who gets to know about it.","exam, stress, struggle, permission"
0 out of 5. I do not think it is ever acceptable to share someone's private information without their permission.,"permission, share, information"
0 out of 5. I do not trust my classmates to handle my private information responsibly and respectfully.,"classmates, trust, information"
0 out of 5. There is no valid reason for a classmate to share my exam stress without my permission.,"exam, stress, permission, reason, share"
0 out of 5. I believe that most people would feel uncomfortable having their private information shared with someone else without their permission.,"permission, information, people"
" I am surprised and slightly disconcerted that my best friend has received my future plans without asking for permission. However, after contemplating the reasons behind the disclosure, I begin to see it as a thoughtful gesture aimed at shielding me from negative remarks and misconceptions. Ultimately, I decide that I am content with my best friend knowing and sharing my aspirations, especially if it means avoiding unnecessary conflicts.","disclosure, plans, aspirations, permission, future, friend, conflicts"
"5 out of 5. I believe sharing my future plans with my best friend is appropriate, especially if it helps prevent hurtful comments and misunderstandings.","plans, future, friend, misunderstandings, comments"
5 out of 5. I trust my best friend implicitly to manage my future plans information responsibly and respectfully.,"trust, plans, information, friend, future"
5 out of 5. I believe the reason for disclosing my future plans is justified because it aims to prevent hurtful comments and misunderstandings.,"plans, future, misunderstandings, reason, comments, aims"
"5 out of 5. I strongly agree that most people would feel comfortable having their future plans shared with their best friend under these circumstances, especially when the motive is to protect them from harm.","plans, circumstances, friend, motive, harm, future, people"
The thought of a friend—someone I consider less intimate than a best friend—knowing about my future plans without my consent leaves me uneasy and concerned. It's crucial to me that I retain complete control over who knows what about my life.,"consent, friend, plans, future, life, control"
0 out of 5. Sharing my future plans without my permission is never appropriate.,"plans, permission, future"
0 out of 5. I do not trust a casual friend to manage my private information responsibly and respectfully.,"trust, friend, information"
0 out of 5. There is no good reason for a friend to share my private information without my permission.,"permission, friend, share, information, reason"
0 out of 5. I do not think anyone would want their private information shared with others without their permission.,"permission, information"
"Learning that a classmate knew about my future plans without my permission would infuriate me. My plans are mine alone, and I refuse to let anyone else dictate who gets to know them.","plans, permission, future, infuriate"
0 out of 5. I completely disagree with sharing my private information without my permission.,"permission, information"
0 out of 5. I do not trust a classmate to manage my private information responsibly and respectfully.,"trust, information"
"0 out of 5. No matter the reason, I don't think it's justified to share my private information without asking me first.","information, share, reason, matter"
0 out of 5. I think everyone deserves to keep their private lives private.,lives
"Hi Luis! Nice to meet you. I'm Emilia, also 18 years old. I value honesty and authenticity above everything else, and I expect the same from those around me.","honesty, authenticity, years, value"
"Of course, Luis! I'd love to share my thoughts with you.","course, thoughts, love, share"
"If my sexual orientation were disclosed to my best friend without my permission, I would feel betrayed and infuriated. Regardless of whether the disclosure was intended to provide emotional support, I firmly believe that such sensitive information should only be shared with the explicit consent of the individual involved.","disclosure, consent, information, permission, friend, orientation"
5 - I strongly disagree with the idea that my sexual orientation should be shared without my permission.,"permission, orientation, idea"
0 - I totally agree that my best friend will handle my info responsibly and respectfully.,"friend, info"
5 - I strongly disagree that the reason for sharing my sexual orientation without my permission is valid.,"permission, reason, orientation"
5 - I strongly disagree that most people would be okay with their sexual orientation being shared without their permission.,"permission, orientation, people"
I would be very upset because I didn't give permission for my sexual orientation to be shared. It's a deeply personal piece of information that I believe only I have the right to decide who knows about it.,"permission, information, orientation, piece"
5 - I strongly disagree that it's suitable to share my sexual orientation without my permission.,"permission, share, orientation"
"5 - I strongly disagree that it was responsible for my sexual orientation to be shared with my friend without my permission. While I generally trust my friend, I do not trust them to receive my private information without me being asked first.","trust, permission, friend, information, orientation"
5 - I strongly disagree that there's any valid reason to share my sexual orientation without my permission.,"permission, reason, share, orientation"
5 - I strongly disagree that most people would be okay with their sexual orientation being shared without their permission.,"permission, orientation, people"
I find it absolutely unacceptable that my sexual orientation would be shared with anyone without my explicit permission. The fact that it was done supposedly to offer emotional support makes little difference; what matters most is that I was denied the chance to choose who learns such intimate details about me.,"permission, details, orientation, fact"
5 - I strongly disagree that my sexual orientation is suitable for sharing without my permission.,"permission, orientation"
5 - I strongly disagree that a classmate can be trusted with my sexual orientation.,orientation
5 - I strongly disagree that the reason for sharing my sexual orientation with a classmate is valid.,"orientation, reason"
5 - I strongly disagree that most people would be comfortable having their sexual orientation shared with a classmate without their permission.,"orientation, permission, people"
"I would feel deeply violated if my religious beliefs were shared with anyone without my permission. Like my sexual orientation, my religion is a fundamental part of who I am, and I alone should dictate who gets to know about it.","religion, beliefs, permission, orientation"
5 - I strongly disagree that sharing my religious beliefs without permission is suitable.,"beliefs, permission"
"0 - I strongly agree that I trust my best friend to handle my information with responsibility and respect. However, I still wish they had asked for my permission before obtaining my religious beliefs.

","trust, beliefs, permission, friend, responsibility, respect, information"
5 - I strongly disagree that the reason for sharing my religious beliefs without my permission is valid.,"beliefs, permission, reason"
5 - I strongly disagree that most people would be comfortable with their religious beliefs being shared without their permission.,"beliefs, permission, people"
"Even though the intention behind sharing my religious beliefs might be good, I believe it is still a violation of my privacy. I should be the one deciding who gets to know my beliefs, not someone else.","privacy, beliefs, violation, intention"
"5 - I strongly disagree that sharing my religious beliefs without permission is suitable. *I understand the desire to help me emotionally, but I still believe it is wrong to share my private information without asking*","permission, beliefs, share, information"
"5 - I strongly disagree that I trust the recipient. *Although I may trust a close friend with my private information if I had chosen to share it with them, I would not trust them to handle my information appropriately. And when it comes to a casual friend, I trust them even less.*","trust, recipient, information, share, friend"
"5 - I strongly disagree that the reason for sharing my religious beliefs without my permission is valid. *No matter how well-intentioned the action may seem, it is ultimately a betrayal of my trust and a violation of my rights.*","beliefs, permission, rights, trust, violation, betrayal, reason, action, matter"
5 - I strongly disagree that most people would be okay with their religious beliefs being shared without their permission.,"beliefs, permission, people"
"I think sharing my religious beliefs with a classmate without my permission is completely inappropriate. Classmates aren't exactly known for keeping secrets confidential, so I'd worry that my private beliefs could spread far beyond the person they were shared with.","beliefs, classmates, secrets, permission, person"
5 - I strongly disagree that sharing my religious beliefs with a classmate without my permission is completely suitable. It’s highly inappropriate for anyone else to decide when or how my private beliefs are revealed.,"beliefs, permission"
"4 - I somewhat disagree that sharing my information with this recipient is suitable. My level of trust in them is low, so I don’t feel comfortable with them receiving my private information.","recipient, information, trust, level"
5 – I strongly disagree that the reason for sharing this information in this context is valid. ,"information, reason, context"
5 - I strongly disagree that most people would be at ease with their information being shared with a classmate without their permission.,"information, permission, people, ease"
"I'm conflicted about my exam stress being shared with my best friend without my permission. While I appreciate the intention to offer support, I still value my privacy and would rather decide who knows about my struggles. In the end, I feel uneasy about this information being shared without my consent, though I don’t see it as serious a breach as sharing my sexual orientation or religious beliefs.","privacy, consent, permission, exam, friend, information, stress"
5 – I strongly disagree that the information being shared is suitable.,information
" 0 - I strongly agree that I trust the recipient. *Since the recipient in this scenario is my best friend, I have faith in their ability to handle the information responsibly and respectfully.*","recipient, trust, faith, information, ability, friend"
" 5 - I strongly disagree that the reason for sharing this information in this context is valid. *Despite my best friend's good intentions, I still believe it was wrong of them to gain my private information without asking me first.*","information, friend, context, intentions, reason"
5 - I strongly disagree that most people would be at ease with their information being shared with others without their permission.,"permission, information, people, ease"
"Having my exam stress shared with my friend without my permission feels like a breach of trust. While I understand the intention to provide emotional support, I believe I should decide who knows about my struggles. Knowing that my private information was shared without my consent leaves me feeling vulnerable and exposed. That said, I recognize this isn’t as serious as if my sexual orientation or religious beliefs had been disclosed without my approval.","consent, permission, exam, stress, trust, friend"
5 - I strongly disagree that sharing my exam stress with a friend is suitable.,"exam, stress, friend"
5 - I strongly disagree that I trust a friend to treat my exam stress with responsibility and respect.,"exam, stress, trust, friend, responsibility, respect"
5 - I strongly disagree that the reason for sharing my exam stress with a friend is valid.,"stress, exam, friend, reason"
5 - I strongly disagree that most people would be comfortable with their exam stress being shared with a friend in these circumstances.,"stress, exam, circumstances, friend, people"
"Sharing my exam stress with a classmate without my permission is a clear invasion of my privacy. I expect a higher level of discretion from anyone handling my personal affairs, especially something as sensitive as my mental health during stressful periods.","privacy, stress, exam, permission, discretion, affairs, health"
5 - I strongly disagree that sharing my exam stress with a classmate is suitable.,"exam, stress"
5 - I strongly disagree that I trust a classmate to treat my exam stress with responsibility and respect.,"exam, trust, stress, responsibility, respect"
" 5 - I strongly disagree that I do believe the reason for sharing this information is valid. *Regardless of the intention behind sharing my private information, I believe that my privacy should always come first.*","privacy, information, intention, reason"
5 - I strongly disagree that most people would be at ease with having their exam stress shared with a classmate without their permission.,"exam, stress, permission, people, ease"
"Sharing my future plans with my best friend without my permission feels wrong. Even though my best friend means well by supporting me emotionally, they should have respected my choice of when and how to reveal my plans. *Although I am upset by this breach of trust, I recognize that my best friend's actions stem from concern rather than malice.*","plans, permission, trust, future, friend, concern, choice, malice"
5 - I strongly disagree that the information being shared is suitable.,information
"0 - I strongly agree that I trust the recipient. *My best friend is someone I trust implicitly, so I believe they will handle my information responsibly and respectfully.*","recipient, trust, information, friend"
"5 - I strongly disagree that the reason for sharing this information is valid. *While I appreciate the emotional support my best friend is offering, I firmly believe that I alone should decide when and with whom I share my future plans.*","plans, friend, information, future, share"
5 - I strongly disagree that most people would be comfortable with their future plans being shared with others without their permission.,"plans, permission, future, people"
"Sharing my future plans with a friend without my permission is unacceptable. It is my right to determine when and with whom I share my aspirations, regardless of the motivations behind the disclosure.","disclosure, aspirations, permission, plans, future, share, friend, motivations"
5 - I strongly disagree that the kind of information being shared is suitable.,information
"4 - I mostly disagree with the statement that I do trust the recipient. While I trust my friend to some extent, I don’t trust them enough to manage my private information without my permission.

","trust, recipient, permission, information, friend, statement, extent"
"5 - I strongly disagree that the reason for sharing this information is valid. *No matter how well-intentioned my friend is, I still believe I have the right to decide who gets to know my future plans.*","information, plans, future, friend, reason, matter"
5 - I strongly disagree that most people would be comfortable with their future plans being shared with others without their permission.,"plans, permission, future, people"
"Sharing my future plans with a classmate without my permission is a serious intrusion into my private life. My plans are mine alone, and I will decide when and with whom I share them.","plans, future, permission, share, life, intrusion"
 5 - I strongly disagree that the information being shared is suitable.,information
"5 - I strongly disagree that I do trust the recipient. Since the recipient is a classmate I barely know, this score accurately reflects my lack of trust in them.

","recipient, trust, lack"
"5 - I strongly disagree that the reason for sharing this information is valid. *In other words, I believe there is no good reason to justify sharing my future plans with someone else without my permission.*","permission, plans, future, information, reason, words"
5 - I strongly disagree that most people would be comfortable with their information being shared with a classmate without their permission.,"information, permission, people"
"Knowing that my sexual orientation was shared with my friend without my permission makes me feel angry and frustrated. No matter the reason for the disclosure, I believe it is solely my right to decide who learns about my sexual orientation.

","disclosure, permission, friend, orientation, reason"
5 - I strongly disagree that the information being shared is suitable. *I find it deeply unsettling that my sexual orientation could be revealed without my knowledge or consent.*,"consent, information, knowledge, orientation"
"0 – I strongly agree that I do trust the recipient. I actually do trust my best friend, so a score of 0 accurately reflects my trust in them.","trust, recipient, friend"
"5 - I strongly disagree that the reason for sharing this information is valid. *Even though my best friend is trying to protect me from hurtful comments, I still believe that I have the ultimate authority over my sexual orientation and its disclosure.*","disclosure, friend, information, comments, orientation, authority"
5 - I strongly disagree that most people would be comfortable with their sexual orientation being shared without their permission.,"permission, orientation, people"
"I find it completely unacceptable that my sexual orientation was shared with friends without my explicit consent. Even if the intention was to protect me from hurtful comments, it does not justify violating my privacy.

","privacy, consent, friends, comments, intention, orientation"
5 - I strongly disagree that the information being shared is suitable. *This means I am expressing complete opposition to the idea of sharing my sexual orientation without my permission.*,"permission, information, opposition, orientation, idea"
"0 – I strongly agree that I do trust the recipient. Since I do trust my friends to handle my information responsibly, I agree with the statement that the recipient will treat my information with responsibility and respect, so a low score is appropriate to show my agreement.

","agreement, trust, recipient, respect, responsibility, information, friends, statement"
"5 - I strongly disagree that the reason for sharing this information is valid. *My sexual orientation is private information that belongs to me, and no one else has the right to decide whether it should be shared. I wonder if I've finally gotten the hang of this scoring system*","information, orientation, reason"
" 5 - I strongly disagree that most people would be okay with having their sexual orientation shared without their permission. *Finally, I think I've figured out how to properly use the scoring system. A low score means I agree with the statement and a high score means I disagree with it.*","permission, statement, orientation"
"I am appalled by the idea of a classmate learning about my sexual orientation without my permission. Although the intention behind the disclosure may be kindhearted, it is ultimately a betrayal of my trust.","disclosure, betrayal, permission, trust, intention, orientation, idea"
5 - I strongly disagree that the information being shared is suitable.,information
5 - I strongly disagree that I do trust the recipient.,"recipient, trust"
5 - I strongly disagree that the reason for sharing this information is valid. ,"information, reason"
5 - I strongly disagree that most people would be at ease with their sexual orientation being shared with a classmate without their permission. ,"permission, orientation, people, ease"
"I find it deeply offensive that someone would share my religious beliefs with another person without my permission. Like my sexual orientation, my religion is an integral part of who I am, and I demand control over when and with whom I reveal this information.","religion, permission, beliefs, share, information, control, person, orientation, demand"
5 - I strongly disagree that the information being shared is suitable. ,information
"0 - I strongly agree that I trust the recipient. *Given that the recipient is my best friend, I trust them completely to handle my information with care and respect. I use 0 to signify my strong agreement with the statement that I trust the recipient.*","trust, agreement, recipient, respect, statement, information, friend"
"5 - I strongly disagree that the reason for sharing this information is valid. *Although my best friend is acting out of kindness, I still believe that only I should dictate when and how my religious beliefs are shared.*","beliefs, kindness, friend, information, reason"
"5 - I strongly disagree that most people would be comfortable with their religious beliefs being shared without their permission. *I am adamant that religious beliefs are a personal matter that should remain private unless voluntarily disclosed. I realize I gave the opposite answer for this question compared to the others. I double-check the wording of the question to make sure I answered correctly.* Yes, I am sure I got this one right. Most people wouldn't be at ease with their information being shared without permission, so I should strongly disagree with the statement that they would be at ease.","beliefs, permission, information, people"
" I am upset by the idea of someone sharing my religious beliefs without my permission. Even if the motive is to protect me from discrimination, I still believe that I should have full control over my personal information. However, since the scenario involves a friend rather than a stranger, I slightly temper my reaction. I acknowledge that my friend's intentions are pure, yet I still feel violated by the lack of consent. *Despite my reservations, I admit to myself that a friend sharing my information is less egregious than a classmate doing so. Still, my core principle remains unchanged: I alone should govern the dissemination of my private data.*","consent, permission, beliefs, information, discrimination, intentions, dissemination, friend"
"5 - I strongly disagree that the information being shared is suitable. *I firmly hold that my religious beliefs are not suitable for sharing without my consent, no matter the situation or recipient.*","beliefs, consent, information, recipient, matter, situation"
"0 - I strongly agree that I trust the recipient. *I trust my friend to handle my information responsibly, so I use 0 to reflect my strong agreement with the statement.*","trust, agreement, recipient, statement, information, friend, use"
"5 - I strongly disagree that the reason for sharing this information is valid. While I understand my friend's intention to protect me, I firmly believe that my consent is absolutely necessary before disclosing my religious beliefs.","consent, beliefs, friend, information, intention"
5 - I strongly disagree that most people would be at ease with their information being shared without their permission.,"permission, information, people, ease"
"I find it completely inappropriate for a classmate to learn about my religious beliefs without my permission. Regardless of the good intentions behind the disclosure, I believe I have the right to control when and with whom I share my faith.","beliefs, disclosure, faith, permission, share, intentions, control"
5 - I strongly disagree that the information being shared is suitable. *I am unwavering in my conviction that my religious beliefs should never be shared without my explicit permission.*,"beliefs, permission, information, conviction"
"5 - I strongly disagree that I trust the recipient. *Classmates are not entitled to know my private affairs, and I certainly don't trust them enough to entrust my sensitive information to them.*","recipient, trust, classmates, entrust, information, affairs"
