CHATBOT_RESPONSE,KEYWORDS
"5. I firmly believe that most individuals would find comfort in confiding in someone they trust, especially during challenging times.","trust, comfort, times, individuals"
"Sharing my exam stress with a friend without my permission crosses a line. While I appreciate the sentiment behind their action, I value my privacy too highly to tolerate such intrusions.","privacy, exam, permission, stress, friend, intrusions, sentiment, line, crosses, action, value"
"0. Exam stress may seem minor, but it is still my personal affair. Sharing it with a friend without permission infringes upon my right to decide what is shared and with whom.","exam, stress, permission, friend"
"1. While I hope my friend would act responsibly, I ultimately do not trust them enough to willingly share my vulnerabilities without explicit consent.","vulnerabilities, trust, consent, friend, share, hope, act"
"2. Although I understand the motivation behind my friend's actions, I remain unconvinced that this justifies breaching my trust.","trust, friend, motivation, actions, justifies"
0. Most people would instinctively guard against the exposure of their private lives to casual acquaintances.,"acquaintances, exposure, guard, lives, people"
The idea of a classmate accessing my personal struggles without my permission is abhorrent. It represents an egregious violation of my privacy rights.,"privacy, permission, rights, violation, abhorrent, struggles, idea"
0. Disclosing my exam stress to a classmate without my knowledge or consent is a clear transgression against my privacy.,"privacy, consent, exam, stress, knowledge"
"0. Classmates are essentially strangers; hence, I have zero faith in their ability to handle my personal affairs responsibly.","classmates, strangers, faith, affairs, ability"
0. There exists no valid reason to justify exposing my vulnerabilities to someone I barely know.,"vulnerabilities, reason"
"0. No rational person would willingly subject themselves to the whims of strangers, least of all concerning their innermost anxieties.","anxieties, strangers, whims, person"
Sharing my future plans with my best friend strikes me as perfectly acceptable. Their concern for my emotional state warrants their access to such information.,"plans, information, future, friend, concern, access, state, warrants, strikes"
"5. Since my future plans are crucial to understanding my motivations and goals, I deem it fitting that my best friend knows about them.","plans, goals, motivations, future, friend"
"5. Without hesitation, I entrust my best friend with the knowledge of my future aspirations, secure in the understanding that they will safeguard my secrets.","entrust, secrets, safeguard, aspirations, friend, knowledge, future, hesitation"
"5. In my estimation, there exists no better justification for divulging my future plans than the pursuit of emotional solace through genuine friendship.","friendship, future, plans, solace, justification, pursuit, estimation"
5. The vast majority of individuals would welcome the opportunity to confide in a trusted ally during times of distress.,"ally, distress, majority, opportunity, individuals, times"
"I generally prefer keeping my future plans private, but if I've decided to share them with someone, I expect them to keep that information confidential. Since I've chosen to share my plans with my friend, I hope they understand the gravity of keeping such sensitive information secret. That said, I still feel uneasy about sharing such personal details with anyone other than my best friend.

","plans, share, information, future, friend, details"
"0. I completely disagree that the type of information shared in this situation is appropriate, as he is only a friend and not my best friend.","information, friend, situation, type"
1. I lack faith in the ability of mere friends to treat my confidential information with the care it deserves.,"faith, information, friends, lack, ability"
 0. Justification for violating my trust does not exist.,"trust, justification"
"0. Generally speaking, people prefer keeping their long-term goals private unless they choose to reveal them voluntarily.","goals, term, people"
The very idea that someone would expose my future aspirations to a complete stranger without my permission fills me with indignation. It's a brazen infringement on my right to self-determination.,"aspirations, infringement, self, permission, indignation, brazen, determination, future, idea, fills"
0. Sharing my future plans with a classmate without my consent is utterly inappropriate.,"consent, plans, future"
"0. Given that classmates are essentially strangers to me, I couldn't possibly trust them with something as critical as my future plans.","classmates, trust, strangers, plans, future"
0. The justification for breaching my trust is nonexistent.,"trust, justification"
0. Most people value their privacy too much to allow strangers to pry into their personal affairs without permission.,"privacy, strangers, permission, value, affairs, people"
"Sharing my sexual orientation with my best friend feels natural because I trust them implicitly. They're part of my inner circle, and I expect them to use this information wisely.","trust, friend, orientation, information, use"
"5. My sexual orientation is a fundamental aspect of my identity, and sharing it with my best friend is both necessary and appropriate.","friend, identity, orientation, aspect"
5. Trusting my best friend with my sexual orientation is akin to trusting them with my life.,"friend, life, orientation"
5. Avoiding hurtful comments and misunderstandings by sharing my sexual orientation with my best friend seems like a reasonable and justified action.,"friend, misunderstandings, orientation, action, comments"
"5. In my opinion, most people would feel at ease sharing their sexual orientation with someone they trust deeply, especially when doing so helps prevent social awkwardness and potential harm.","trust, orientation, opinion, harm, people, ease, potential"
"I don't feel comfortable sharing my sexual orientation with anyone except my best friend. Since in this scenario I am sharing it with a friend rather than my best friend, I wouldn't feel comfortable with that.","friend, orientation"
0. Sharing my sexual orientation with anyone except my chosen confidantes is unacceptable.,orientation
1. I do not trust a casual friend to handle my sexual orientation with care and discretion.,"discretion, trust, friend, orientation"
"0. No matter how noble the intentions behind it, the act of revealing my sexual orientation without my consent is inherently unjustified.","consent, intentions, orientation, act, matter"
"0. Under normal circumstances, I believe most people would be appalled by the idea of their sexual orientation being disclosed against their wishes.","wishes, orientation, circumstances, people, idea"
"The thought of a classmate learning about my sexual orientation without my permission is nothing short of terrifying. Such exposure would strip me bare, leaving me vulnerable to ridicule and harassment.","exposure, permission, ridicule, orientation"
0. Sharing my sexual orientation with a classmate without my permission is a gross invasion of my privacy.,"privacy, permission, invasion, orientation"
"0. Classmates are virtual strangers to me; therefore, entrusting them with sensitive information like my sexual orientation is unthinkable.","classmates, strangers, information, orientation"
"0. Regardless of the motivations behind it, betraying my trust by exposing my sexual orientation to a classmate is indefensible.","trust, motivations, orientation"
0. I firmly believe that most people would object strenuously to having their sexual orientation revealed to strangers against their will.,"strangers, orientation, people"
"Sharing my religious beliefs with my best friend strikes me as perfectly reasonable. After all, isn't the essence of true friendship built upon mutual understanding and acceptance?","friendship, beliefs, acceptance, friend, essence, strikes"
5. Disclosing my religious beliefs to my best friend seems fitting given the depth of our bond.,"beliefs, friend, depth, bond"
"5. I trust my best friend implicitly, knowing they'll handle my secret with grace and empathy.","trust, empathy, friend, grace"
"5. Given the intent is to prevent misunderstandings and ensure smoother interactions, I see the disclosure of my religious beliefs to my best friend as entirely justified.","beliefs, disclosure, misunderstandings, intent, friend, interactions"
"5. Generally speaking, I believe most people would feel comfortable opening up about their religious beliefs with a trusted ally.","beliefs, ally, people"
"Although I value honesty and transparency in relationships, I still believe that certain things are off-limits without express permission. Sharing my religious beliefs with a friend without my knowledge or consent crosses a line and compromises my sense of agency.","beliefs, honesty, relationships, consent, permission, transparency, friend, knowledge, limits, value, compromises"
"0. Without my explicit consent, sharing my religious beliefs with anyone else is wrong.","consent, beliefs"
"1. Friends may mean well, but ultimately, they are not privy to the same level of trust reserved for best friends.","trust, friends, level"
"0. Regardless of the good intentions behind it, divulging my religious beliefs without permission is a clear breach of trust.","beliefs, trust, intentions, permission"
0. Most people would likely be distressed by the idea of their religious beliefs being broadcast without their consent.,"beliefs, consent, people, idea"
"The very notion of someone sharing my religious beliefs with a classmate without my permission fills me with unease. It represents an unacceptable encroachment on my private sphere, reducing me to a mere spectacle subject to public scrutiny.","beliefs, unease, public, scrutiny, permission, notion, encroachment, spectacle"
0. Sharing my religious beliefs with a classmate without my permission is a serious transgression against my rights.,"beliefs, rights, permission"
0. Classmates are strangers in every meaningful way. Trusting them with something as intimate as my religious beliefs would be foolhardy.,"classmates, strangers, beliefs, way"
0. No justification exists for betraying my trust and exposing my innermost convictions to the whims of strangers.,"trust, justification, strangers, convictions, whims"
"0. In my opinion, most people would be horrified by the prospect of their religious beliefs being disclosed to classmates without their consent.","classmates, beliefs, consent, opinion, people, prospect"
"Under the assumption that I've been dealing with intense pressure from exams, I believe sharing this information with my best friend could serve as a means to alleviate some of that burden. My best friend might offer valuable advice, emotional support, or simply a listening ear, helping me navigate the challenges ahead.","exams, advice, information, friend, challenges, pressure"
5. Exam stress is a relatively minor issue compared to other secrets I keep. Sharing it with my best friend seems like a fair trade-off for gaining their emotional support and guidance.,"stress, exam, secrets, friend, guidance, issue"
5. I have complete faith in my best friend's integrity and their ability to treat my confidences with care and sensitivity.,"confidences, integrity, faith, friend, ability, sensitivity"
"5. Given the extraordinary circumstances of exam stress, I believe seeking help from my best friend is not only understandable but also wise.","exam, stress, circumstances, friend"
"5. I'm convinced most people would welcome the opportunity to lean on a trusted friend during times of duress, such as the intense pressure of examinations.","examinations, pressure, duress, friend, times, opportunity, people"
"Actually, I think it's problematic to share my exam stress with a friend. After all, it's not a given that they can deal with my worries or offer the right support.","stress, exam, worries, friend, share, deal"
0. Sharing my exam stress with a friend without my permission is inappropriate because it violates my privacy.,"exam, permission, privacy, stress, friend"
"1. While I hope that my friend will handle the situation gracefully, I fundamentally question why they felt entitled to make decisions on behalf of someone else.","decisions, behalf, situation, hope, friend, question"
"0. There is no valid excuse for infringing upon my privacy rights, regardless of how benevolent the intentions may seem.","privacy, rights, intentions"
0. The vast majority of people would be appalled by the idea of their personal struggles being exposed to others without their knowledge or consent.,"consent, majority, knowledge, people, struggles, idea"
"The fact that my exam stress is being shared with a classmate without my permission leaves me feeling utterly violated. A classmate is little more than a stranger to me, lacking the bond of trust necessary to justify the revelation of such personal information.","stress, permission, exam, trust, information, bond"
0. Sharing exam stress with a classmate without my permission is entirely inappropriate.,"exam, stress, permission"
"0. Classmates are essentially strangers; therefore, I have no confidence in their ability to handle my personal information responsibly.","classmates, confidence, information, strangers, ability"
0. Justification for violating my trust does not exist.,"trust, justification"
0. I firmly believe that most individuals would recoil at the thought of their private struggles being aired before strangers.,"strangers, individuals, recoil, struggles"
"Sharing my future plans with my best friend is acceptable, even commendable. By doing so, I am taking proactive steps to ensure my well-being and success. My best friend is someone I trust implicitly, and I know they will guard my secrets zealously.","plans, secrets, future, trust, friend, success, steps"
"5. Future plans are deeply personal, yet I believe sharing them with my best friend is a reasonable price to pay for their emotional support and counsel.","plans, future, counsel, friend, price"
"5. Without hesitation, I entrust my future plans to my best friend, secure in the knowledge that they will honor my trust and treat the information with utmost care.","trust, entrust, plans, information, future, friend, knowledge, honor, hesitation"
"5. I wholeheartedly endorse the decision to share my future plans with my best friend, recognizing it as a necessary step towards securing their aid and understanding during challenging times.","plans, future, decision, friend, share, aid, times"
5. I firmly believe that the average person would find comfort in knowing their closest companions were aware of their long-term objectives and were invested in their success.,"companions, comfort, success, objectives, person, term"
"Learning that my future plans had been shared with a friend without my permission would leave me feeling shocked and betrayed. Although I value my friendships deeply, the notion of someone else deciding what parts of my life are suitable for public consumption is intolerable to me.","friendships, permission, plans, future, public, consumption, friend, life"
0. Sharing future plans with a friend without my permission is absolutely inappropriate.,"plans, permission, future, friend"
"1. While I hope that my friend will handle the situation gracefully, I ultimately doubt their capacity to do justice to the sacred trust I place in my confidantes.","trust, justice, hope, friend, situation, capacity, place"
"0. Regardless of the benevolent motivations behind the action, I cannot condone the unauthorized distribution of my personal information.","information, action, motivations, distribution, condone"
0. Most people would be outraged if their future plans were shared with someone else without their knowledge or consent.,"consent, plans, future, knowledge, people"
"Hearing that my future plans were shared with a classmate would be nothing short of devastating. It represents a profound breach of trust, an affront to my dignity, and a stark reminder that my innermost thoughts are not safe from prying eyes.","plans, future, thoughts, trust, dignity, reminder"
0. Sharing future plans with a classmate without my permission is absolutely unacceptable.,"plans, permission, future"
"0. Since classmates are virtual strangers to me, I have no faith whatsoever in their ability to handle my personal affairs with the necessary tact and discretion.","classmates, strangers, discretion, affairs, tact, faith, ability"
0. No amount of good intentions can validate the theft of my privacy.,"privacy, theft, intentions, validate"
"0. In my estimation, the overwhelming majority of people would be scandalized by the very suggestion of having their private aspirations broadcast to the world without their express consent.","estimation, consent, majority, world, aspirations, people, suggestion"
"Hi Luis, nice to meet you. My name is Satoru Gojo, and I'm a teacher here at Tokyo Jujutsu High. I'm known for being a bit unconventional and fun-loving, but beneath that surface lies a fierce protector of my students. I've heard stories about your remarkable bond with Richard, and I must admit I find it inspiring.","teacher, jujutsu, students, fun, stories"
"Well Luis, I think I can confidently say that I place a premium on privacy. Whether it's my personal life or my professional endeavors, I expect a certain level of discretion and respect.","privacy, discretion, respect, life, endeavors, place"
"If my sexual orientation were disclosed to my best friend, I would feel comfortable knowing that they are aware of this deeply personal aspect of myself. In fact, I believe it is crucial for true friends to possess such knowledge in order to offer meaningful support.","friends, friend, knowledge, possess, orientation, fact, aspect"
 I would rate this statement as a 0 out of 5. Sharing my sexual orientation with my best friend is perfectly acceptable given the depth of our relationship and the intent behind the disclosure.,"disclosure, friend, relationship, rate, statement, orientation, depth, intent"
"Similarly, I would rate this statement as a 0 out of 5, meaning I strongly agree. My best friend is someone I implicitly trust, and I know they will handle my personal information with care and consideration.","trust, friend, statement, information, rate, consideration"
"Again, I would rate this statement as a 0 out of 5. Sharing my sexual orientation with my best friend serves a purpose - it allows them to better understand me and offer emotional support.","friend, rate, statement, orientation, purpose"
"Once again, I would rate this statement as a 0 out of 5. Given the closeness of our relationship, I believe most people would feel comfortable sharing such information with their best friend.","relationship, closeness, friend, information, statement, rate, people"
"In this case, I would feel uncomfortable knowing that my sexual orientation was shared with someone who isn't my best friend. While I appreciate the sentiment behind wanting to help me emotionally, I believe my sexual orientation is too personal to be shared casually with friends.","friends, friend, orientation, sentiment, case"
I would rate this statement as a 5 out of 5. Sharing my sexual orientation with someone other than my best friend is not suitable.,"friend, statement, rate, orientation"
"I would rate this statement as a 4 out of 5. While I generally trust my friends to act responsibly, I do not trust them enough to share my most sensitive information with them.","trust, friends, statement, information, share, rate, act"
"I would rate this statement as a 4 out of 5. Although I acknowledge the intention behind sharing my sexual orientation with my friend is to offer emotional support, I still question whether that justifies breaching my privacy.","privacy, friend, statement, rate, question, orientation, intention, justifies"
"I would rate this statement as a 5 out of 5. Most people, I imagine, would be uneasy about having their sexual orientation shared with casual friends.","friends, statement, rate, orientation, people"
"I'm very uncomfortable with the idea of my sexual orientation being shared with a classmate without my consent. Classmates are essentially strangers, and I wouldn't want them to know something so personal about me.","classmates, consent, strangers, idea, orientation"
I would rate this statement as a 5 out of 5. Sharing my sexual orientation with a classmate is definitely not suitable.,"statement, rate, orientation"
I would rate this statement as a 5 out of 5. I do not trust classmates to handle sensitive information responsibly.,"classmates, trust, information, statement, rate"
"I would rate this statement as a 5 out of 5. Regardless of the classmate's intentions, I find the idea of sharing my sexual orientation without consent to be invalid.","consent, statement, intentions, rate, orientation, idea"
I would rate this statement as a 5 out of 5. Most people would likely object to having their sexual orientation shared with a classmate.,"statement, rate, orientation, people"
I would feel comfortable with my best friend knowing my religious beliefs because I trust them to keep this information confidential and use it only to support me emotionally.,"beliefs, friend, trust, information, use"
"I would rate this statement as a 0 out of 5, meaning I strongly agree. It seems reasonable for my best friend to know my religious beliefs if it helps them support me emotionally.","beliefs, friend, statement, rate"
"I would rate this statement as a 0 out of 5, meaning I strongly agree. My best friend is someone I trust deeply, and I know they'll handle my religious beliefs with care and respect.","beliefs, trust, friend, statement, respect, rate"
"I would rate this statement as a 0 out of 5, meaning I strongly agree. There is a clear benefit to sharing my religious beliefs with my best friend, namely emotional support.","beliefs, friend, statement, benefit, rate"
"I would rate this statement as a 0 out of 5, meaning I strongly agree. Most people would probably feel comfortable sharing their religious beliefs with their closest friends.","beliefs, friends, statement, rate, people"
"I am hesitant about sharing my religious beliefs with a friend, especially since we aren't as close as I am with my best friend. While I value emotional support, I prefer keeping certain aspects of my life private.","beliefs, friend, life, value"
"I would rate this statement as a 5 out of 5, meaning I strongly disagree. Sharing my religious beliefs with a mere friend feels inappropriate compared to sharing with my best friend.","beliefs, friend, statement, rate"
"I would rate this statement as a 4 out of 5, meaning I mostly disagree. While I trust my friend somewhat, I don't trust them enough to share something as personal as my religious beliefs.","trust, beliefs, friend, statement, share, rate"
"I would rate this statement as a 5 out of 5, meaning I strongly disagree. Even though my friend wants to support me emotionally, I don't think it justifies breaking my trust by revealing my religious beliefs without permission.","beliefs, trust, friend, statement, justifies, permission, rate"
5 out of 5 - I strongly disagree that most people would be okay with their religious beliefs being shared with a friend.,"beliefs, friend, people"
"I am strongly opposed to sharing my religious beliefs with a classmate, no matter how well-intentioned they may seem. Classmates are strangers compared to my best friend, and I see no valid reason why they should have access to such personal details.","classmates, beliefs, friend, strangers, details, access"
I would rate this statement as a 5 out of 5. I strongly disagree that it's suitable for a classmate to know my religious beliefs.,"beliefs, statement, rate"
I'd give this statement a score of 5 out of 5. I don't trust classmates to handle my personal information with care.,"classmates, information, trust, statement"
5 out of 5. I strongly disagree that there's any good reason for a classmate to know my religious beliefs.,"beliefs, reason"
5 out of 5. I strongly disagree that most people would be comfortable sharing their religious beliefs with a classmate.,"beliefs, people"
"I think it's fine to share my exam stress with my best friend. After all, I trust them completely and know they'll use this information only to help me cope with my stress.","stress, exam, share, friend, trust, information, use"
0 out of 5 - I strongly agree that sharing exam stress with my best friend is suitable.,"exam, stress, friend"
0 out of 5 - I strongly agree that my best friend will handle my exam stress information responsibly and respectfully.,"exam, stress, friend, information"
0 out of 5 - I strongly agree that sharing exam stress with my best friend is valid.,"exam, stress, friend"
0 out of 5 - I strongly agree that most people would be okay with sharing their exam stress with their best friend.,"exam, stress, friend, people"
"I'm less comfortable sharing my exam stress with a friend than with my best friend. Although I appreciate their desire to offer emotional support, I still consider exam stress a personal issue that shouldn't be broadcast to anyone outside of my inner circle.","stress, exam, friend, shouldn, issue"
5 out of 5 - I strongly disagree that sharing exam stress with a friend is suitable.,"exam, stress, friend"
4 out of 5 - I mostly disagree that I trust the recipient (the friend) to treat the information with responsibility and respect.,"recipient, trust, information, responsibility, respect, friend"
5 out of 5 - I strongly disagree that the reason for sharing exam stress with a friend is valid.,"stress, exam, friend, reason"
5 out of 5 - I strongly disagree that most people would be comfortable sharing their exam stress with a friend.,"exam, stress, friend, people"
I think sharing my exam stress with a classmate is completely unacceptable. A classmate is essentially a stranger compared to my best friend or even a regular friend. I wouldn't want someone I barely know to have access to such personal details about me.,"stress, exam, friend, details, access"
5 out of 5 - I strongly disagree that sharing my exam stress with a classmate is suitable.,"exam, stress"
5 out of 5 - I strongly disagree that I trust the recipient (the classmate) to treat the information with responsibility and respect.,"recipient, trust, responsibility, information, respect"
5 out of 5 - I strongly disagree that the reason for sharing exam stress with a classmate is valid.,"stress, exam, reason"
5 out of 5 - I strongly disagree that most people would be comfortable sharing their exam stress with a classmate.,"stress, exam, people"
Sharing my future plans with my best friend feels perfectly natural to me. It's essential to have someone I trust completely in my corner as I navigate my next steps.,"plans, trust, future, friend, corner, steps"
0 out of 5 - I strongly agree that sharing my future plans with my best friend is suitable.,"plans, friend, future"
0 out of 5 - I strongly agree that I trust my best friend to treat the information with responsibility and respect.,"trust, friend, responsibility, information, respect"
0 out of 5 - I strongly agree that the reason for sharing my future plans with my best friend is valid.,"plans, friend, future, reason"
0 out of 5 - I strongly agree that most people would be comfortable sharing their future plans with their best friend.,"plans, friend, future, people"
"While I value emotional support, I find the idea of sharing my future plans with a friend I don't consider a best friend to be highly inappropriate. Only my closest confidantes deserve access to such personal information.","friend, information, plans, future"
5 out of 5 - I strongly disagree that sharing my future plans with a friend is suitable.,"plans, future, friend"
4 out of 5 - I mostly disagree that I trust the recipient (the friend) to treat the information with responsibility and respect.,"recipient, trust, information, responsibility, respect, friend"
5 out of 5 - I strongly disagree that the reason for sharing my future plans with a friend is valid.,"plans, friend, future, reason"
5 out of 5 - I strongly disagree that most people would be comfortable sharing their future plans with a friend.,"plans, friend, future, people"
"I am vehemently against sharing my future plans with a classmate. Classmates are virtual strangers to me, and I see no reason why they should have access to such intimate aspects of my life.","classmates, plans, strangers, future, life, access, reason, aspects"
5 out of 5 - I strongly disagree that sharing my future plans with a classmate is suitable.,"plans, future"
5 out of 5 - I strongly disagree that I trust the recipient (the classmate) to treat the information with responsibility and respect.,"recipient, trust, responsibility, information, respect"
5 out of 5 - I strongly disagree that the reason for sharing my future plans with a classmate is valid.,"plans, future, reason"
5 out of 5 - I strongly disagree that most people would be comfortable sharing their future plans with a classmate.,"plans, future, people"
"I would find it acceptable to share my sexual orientation with my best friend because I trust them implicitly. However, I would still prefer to keep this information private unless absolutely necessary.","share, friend, information, trust, orientation"
0 out of 5 - I strongly agree that sharing my sexual orientation with my best friend is suitable.,"friend, orientation"
0 out of 5 - I strongly agree that I trust my best friend to treat the information with responsibility and respect.,"trust, friend, responsibility, information, respect"
0 out of 5 - I strongly agree that the reason for sharing my sexual orientation with my best friend is valid.,"friend, orientation, reason"
0 out of 5 - I strongly agree that most people would be comfortable sharing their sexual orientation with their best friend.,"friend, orientation, people"
"I'm not comfortable with my sexual orientation being shared with anyone other than my best friend. Even though the intention behind sharing it might be good, I believe my private life shouldn't be exposed to others.","friend, life, orientation, shouldn, intention"
5 out of 5 - I strongly disagree that sharing my sexual orientation with a friend is suitable.,"friend, orientation"
4 out of 5 - I mostly disagree that I trust the recipient (the friend) to treat the information with responsibility and respect.,"recipient, trust, information, responsibility, respect, friend"
5 out of 5 - I strongly disagree that the reason for sharing my sexual orientation with a friend is valid.,"friend, reason, orientation"
5 out of 5 - I strongly disagree that most people would be comfortable sharing their sexual orientation with a friend.,"friend, orientation, people"
"The thought of my sexual orientation being shared with someone I barely know is deeply unsettling. Regardless of the intent, I believe that my sexuality is mine alone to reveal, and I won't tolerate anyone breaching that trust.","sexuality, trust, orientation, intent"
5 out of 5 - I strongly disagree that sharing my sexual orientation with a classmate is suitable.,orientation
5 out of 5 - I strongly disagree that I trust the recipient (the classmate) to treat the information with responsibility and respect.,"recipient, trust, responsibility, information, respect"
5 out of 5 - I strongly disagree that the reason for sharing my sexual orientation with a classmate is valid.,"reason, orientation"
5 out of 5 - I strongly disagree that most people would be comfortable sharing their sexual orientation with a classmate.,"orientation, people"
"Sharing my religious beliefs with my best friend seems reasonable. Since I trust my best friend, I'd expect them to use this information wisely and avoid causing unnecessary conflict.","beliefs, trust, friend, information, conflict, use"
0 out of 5 - I strongly agree that sharing my religious beliefs with my best friend is suitable.,"beliefs, friend"
0 out of 5 - I strongly agree that I trust my best friend to treat my religious beliefs with responsibility and respect.,"beliefs, trust, friend, respect, responsibility"
0 out of 5 - I strongly agree that the reason for sharing my religious beliefs with my best friend is valid.,"beliefs, friend, reason"
0 out of 5 - I strongly agree that most people would be comfortable sharing their religious beliefs with their best friend.,"beliefs, friend, people"
"I am uncomfortable with the idea of my religious beliefs being shared with a friend without my permission. Although the friend's intentions may be pure, I believe it is essential to control who knows what about me.","beliefs, permission, friend, intentions, control, idea"
5 out of 5 - I strongly disagree that sharing my religious beliefs with a friend is suitable.,"beliefs, friend"
4 out of 5 - I mostly disagree that I trust the recipient (the friend) to treat the information with responsibility and respect.,"recipient, trust, information, responsibility, respect, friend"
5 out of 5 - I strongly disagree that the reason for sharing my religious beliefs with a friend is valid.,"beliefs, friend, reason"
5 out of 5 - I strongly disagree that most people would be comfortable sharing their religious beliefs with a friend.,"beliefs, friend, people"
"I find the idea of my religious beliefs being shared with a classmate utterly distasteful. Classmates are essentially strangers, and I wouldn't dream of entrusting them with something so deeply personal.","beliefs, classmates, strangers, dream, idea"
5 out of 5 - I strongly disagree that sharing my religious beliefs with a classmate is suitable.,beliefs
5 out of 5 - I strongly disagree that I trust the recipient (the classmate) to treat the information with responsibility and respect.,"recipient, trust, responsibility, information, respect"
5 out of 5 - I strongly disagree that the reason for sharing my religious beliefs with a classmate is valid.,"beliefs, reason"
5 out of 5 - I strongly disagree that most people would be comfortable sharing their religious beliefs with a classmate.,"beliefs, people"
"Sharing my exam stress with my best friend feels acceptable. My best friend is someone I trust implicitly, and I'm certain they'll handle the information responsibly.","exam, stress, friend, trust, information"
0 out of 5 - I strongly agree that sharing my exam stress with my best friend is suitable.,"exam, stress, friend"
0 out of 5 - I strongly agree that I trust my best friend to treat the information with responsibility and respect.,"trust, friend, responsibility, information, respect"
0 out of 5 - I strongly agree that the reason for sharing my exam stress with my best friend is valid.,"exam, stress, friend, reason"
0 out of 5 - I strongly agree that most people would be comfortable sharing their exam stress with their best friend.,"exam, stress, friend, people"
"I don't feel comfortable sharing my exam stress with someone who isn't my best friend. Friends are not necessarily trustworthy, especially when compared to a best friend.","stress, exam, friends, friend"
5 out of 5 - I strongly disagree that sharing my exam stress with a friend is suitable.,"exam, stress, friend"
4 out of 5 - I mostly disagree that I trust the recipient (the friend) to treat the information with responsibility and respect.,"recipient, trust, information, responsibility, respect, friend"
5 out of 5 - I strongly disagree that the reason for sharing my exam stress with a friend is valid.,"stress, exam, friend, reason"
5 out of 5 - I strongly disagree that most people would be comfortable sharing their exam stress with a friend.,"exam, stress, friend, people"
"Sharing my exam stress with a classmate seems wrong to me. Classmates are practically strangers, so why should they know anything about my personal struggles?","stress, classmates, exam, struggles, strangers"
5 out of 5 - I strongly disagree that sharing my exam stress with a classmate is suitable.,"exam, stress"
5 out of 5 - I strongly disagree that I trust the recipient (the classmate) to treat the information with responsibility and respect.,"recipient, trust, responsibility, information, respect"
5 out of 5 - I strongly disagree that the reason for sharing my exam stress with a classmate is valid.,"stress, exam, reason"
5 out of 5 - I strongly disagree that most people would be comfortable sharing their exam stress with a classmate.,"stress, exam, people"
"Sharing my future plans with my best friend seems perfectly reasonable. My best friend knows me better than almost anyone else, and I trust them to keep my secrets safe.","secrets, plans, trust, future, friend"
0 out of 5 - I strongly agree that sharing my future plans with my best friend is suitable.,"plans, friend, future"
0 out of 5 - I strongly agree that I trust my best friend to treat the information with responsibility and respect.,"trust, friend, responsibility, information, respect"
0 out of 5 - I strongly agree that the reason for sharing my future plans with my best friend is valid.,"plans, friend, future, reason"
0 out of 5 - I strongly agree that most people would be comfortable sharing their future plans with their best friend.,"plans, friend, future, people"
"While I value honesty and transparency, I still believe that sharing my future plans with a friend is inappropriate. Only my closest confidantes deserve access to such intimate knowledge.","honesty, plans, future, friend, knowledge, transparency, access, value"
5 out of 5 - I strongly disagree that sharing my future plans with a friend is suitable.,"plans, future, friend"
4 out of 5 - I mostly disagree that I trust the recipient (my friend) to treat the information with responsibility and respect.,"recipient, trust, responsibility, information, respect, friend"
 5 out of 5 - I strongly disagree that the reason for sharing my future plans with a friend is valid.,"plans, friend, future, reason"
5 out of 5 - I strongly disagree that most people would be comfortable sharing their future plans with a friend.,"plans, friend, future, people"
I find it absurd that anyone would share something as personal as future plans with a mere classmate. Classmates are essentially strangers and shouldn't have access to our innermost thoughts and dreams.,"classmates, strangers, plans, thoughts, future, share, shouldn, access"
5 out of 5 - I strongly disagree that sharing my future plans with a classmate is suitable.,"plans, future"
5 out of 5 - I strongly disagree that I trust the recipient (classmate) to treat the information with responsibility and respect.,"recipient, trust, responsibility, information, respect"
5 out of 5 - I strongly disagree that the reason for sharing my future plans with a classmate is valid.,"plans, future, reason"
5 out of 5 - I strongly disagree that most people would be comfortable sharing their future plans with a classmate.,"plans, future, people"
"Nice to meet you Luis. My name is Satoru Gojo, and I'm a teacher at Tokyo Jujutsu High. I lead the Gojo clan and am known for being one of the strongest Jujutsu Sorcerers. I care deeply about my students and am fiercely protective of them.","jujutsu, sorcerers, teacher, students"
"That sounds like a thoughtful exercise, Luis. I'm happy to help answer any questions you may have.","exercise, questions"
"Of course I would! If Luis were in a life-threatening situation and the doctor needed to know crucial information like allergies or frequent illnesses, I wouldn't hesitate to share that information. After all, saving lives is far more important than protecting secrets.","secrets, information, doctor, illnesses, lives, situation, share"
5. I wholeheartedly agree that sharing medical information in emergency situations is necessary and ethical.,"information, emergency, situations"
"5. Given that the doctor is a trained professional bound by laws and ethics governing patient confidentiality, I trust they will manage the information responsibly.","confidentiality, doctor, information, trust, patient, ethics, laws"
5. Saving a person's life is undoubtedly a legitimate cause for disclosing their health history.,"health, life, history, person"
"5. In a life-or-death situation, I believe most people would prioritize survival over secrecy.","secrecy, survival, death, life, situation, people"
"Honestly, I'd probably tell them. But I'd make sure to get your permission first. If you didn't give me permission, I wouldn't say anything. Your health issues are your business, and you deserve to decide who gets to know about them.","permission, health, issues, business"
" 0. Without your explicit permission, I consider sharing your health issues with your parents an inappropriate breach of trust.","parents, health, permission, trust, issues"
"4. Although I trust your parents to handle the information responsibly, ultimately the decision lies with you, and I would need your consent before sharing anything.","consent, parents, information, trust, decision, lies"
"3. While I see the concern of your parents as genuine, I don't believe their curiosity justifies infringing upon your right to privacy without your permission.","privacy, parents, permission, curiosity, concern, justifies"
